2018-2019,5b7bb0caaeda719939d934c1,Laurier@Guelph,Guelph Gryphons,Wilfrid Laurier
2018-2019,5c6587b385d07ba976a7bbcf,CanadaWest - Victoria@Regina,Regina (Canada) Cougars,Victoria Vikes
2018-2019,5c677ae785d07ba9763cb59f,Laurentian@UniOttawa,Ottawa Gee-Gees,Laurentian Voyageurs 
2018-2019,5b7bb0caaeda719939d934b5,Algoma@Windsor,Windsor Lancers,Algoma Thunderbirds
2018-2019,5c6587b385d07ba976a7bc04,CanadaWest - Lethbridge@Alberta,Alberta Pandas,Lethbridge Pronghorns
2018-2019,5c6587b385d07ba976a7bbb8,CanadaWest - Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen
2018-2019,5b7bb0caaeda719939d934a2,Brock@Lakehead,Lakehead University Thunderwolves,Brock Badgers
2018-2019,5b7baaefaeda719939cf245c,QueensOntario@TorontoVarBlues,Toronto Varsity Blues,Queens (ON) University Golden Gaels
2018-2019,5c6587b385d07ba976a7bbec,CanadaWest - NorthernBC@Calgary,Calgary Dinos,Northern British Columbia Timberwolves
2018-2019,5b7bb0caaeda719939d934a8,Waterloo@Laurier,Wilfrid Laurier,Waterloo Warriors
2018-2019,5b7bb0caaeda719939d934ad,York(ONT)@RyersonUni,Ryerson University Rams,York (ONT) Lions
2018-2019,5ba11bb3aeda71993928b615,Nipissing@CarletonUni,Carleton University Ravens,Nipissing Lakers
2018-2019,5b7b7f92aeda719939872a94,NewBrunswick@Dalhousie,Dalhousie Tigers,New Brunswick Varsity Reds
2018-2019,5b7b7f92aeda719939872a91,Acadia@PrinceEdward,Prince Edward Island Panthers,Acadia Axewomen
2018-2019,5c6587b385d07ba976a7bb8b,CanadaWest - Victoria@Regina,Regina (Canada) Cougars,Victoria Vikes
2018-2019,5c6587b385d07ba976a7bb73,CanadaWest - Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen
2018-2019,5c6587b385d07ba976a7bba4,CanadaWest - Lethbridge@Alberta,Alberta Pandas,Lethbridge Pronghorns
2018-2019,5b78317d11ef0d1103409174,McGill@Concordia(QUE),Concordia (QUE) Stingers,McGill University Martlets
2018-2019,5b7b7f92aeda719939872a8c,StFrancisXavier@CapeBreton,Cape Breton Capers,St. Francis Xavier X-Men
2018-2019,5b7baaefaeda719939cf2456,WesternOntario@Waterloo,Waterloo Warriors,Western Ontario Mustangs
2018-2019,5b7baaefaeda719939cf2459,Guelph@McMaster,McMaster Marauders,Guelph Gryphons
2018-2019,5b7ba896aeda719939cbbde8,Windsor@WesternOntario,Western Ontario Mustangs,Windsor Lancers
2018-2019,5b7b7f92aeda719939872a88,PrinceEdward@Dalhousie,Dalhousie Tigers,Prince Edward Island Panthers
2018-2019,5b7baaefaeda719939cf2442,WesternOntario@Brock,Brock Badgers,Western Ontario Mustangs
2018-2019,5b7ba896aeda719939cbbe09,Waterloo@Guelph,Guelph Gryphons,Waterloo Warriors
2018-2019,5b7baaefaeda719939cf2445,TorontoVarBlues@Nipissing,Nipissing Lakers,Toronto Varsity Blues
2018-2019,5b7baaefaeda719939cf2448,McMaster@Algoma,Algoma Thunderbirds,McMaster Marauders
2018-2019,5b7baaefaeda719939cf244c,UniOttawa@York(ONT),York (ONT) Lions,Ottawa Gee-Gees
2018-2019,5ba11bb3aeda71993928b611,CarletonUni@QueensOntario,Queens (ON) University Golden Gaels,Carleton University Ravens
2018-2019,5b78317d11ef0d110340916e,Laval@Bishops,Bishops Gaiters,Laval University
2018-2019,5b7baaefaeda719939cf244f,RyersonUni@Laurentian,Laurentian Voyageurs ,Ryerson University Rams
2018-2019,5b7baaefaeda719939cf2452,Lakehead@Laurier,Wilfrid Laurier,Lakehead University Thunderwolves
2018-2019,5b7b7f92aeda719939872a80,CapeBreton@Acadia,Acadia Axewomen,Cape Breton Capers
2018-2019,5b7b7f92aeda719939872a85,SaintMary's(CAN)@StFrancisXavier,St. Francis Xavier X-Men,Saint Mary's (CAN) Huskies  
2018-2019,5c5ee22585d07ba97607e87a,CanadaWest - Winnipeg@BritishColumbia,British Columbia Thunderbirds,Winnipeg Wesmen
2018-2019,5b78317d11ef0d110340916a,QuebecMontreal@McGill,McGill University Martlets,University Quebec - Montreal
2018-2019,5b7ba896aeda719939cbbdfd,RyersonUni@Nipissing,Nipissing Lakers,Ryerson University Rams
2018-2019,5b7ba896aeda719939cbbe00,TorontoVarBlues@Laurentian,Laurentian Voyageurs ,Toronto Varsity Blues
2018-2019,5b7ba896aeda719939cbbdf8,Lakehead@Laurier,Wilfrid Laurier,Lakehead University Thunderwolves
2018-2019,5ba11bb3aeda71993928b60e,CarletonUni@York(ONT),York (ONT) Lions,Carleton University Ravens
2019-2020,5e61587a7455336e878d08f3,USport - Brock@Saskatchewan,Saskatchewan Huskies,Brock Badgers
2019-2020,5e61587a7455336e878d08ff,USport - PrinceEdward@Laval,Laval University,Prince Edward Island Panthers
2019-2020,5e61587a7455336e878d08e3,USport - Laval@Saskatchewan,Saskatchewan Huskies,Laval University
2019-2020,5e61587a7455336e878d08ce,USport - PrinceEdward@Brock,Brock Badgers,Prince Edward Island Panthers
2019-2020,5e6425ac7455336e8788c19c,CarletonUni@Calgary,Calgary Dinos,Carleton University Ravens
2019-2020,5e61587a7455336e878d08c2,USport - CarletonUni@Alberta,Alberta Pandas,Carleton University Ravens
2019-2020,5e61587a7455336e878d08b6,USport - Calgary@RyersonUni,Ryerson University Rams,Calgary Dinos
2019-2020,5e61587a7455336e878d0874,PrinceEdward@RyersonUni,Toronto Metropolitan University,Prince Edward Island Panthers
2019-2020,5e61587a7455336e878d0883,Calgary@Brock,Brock Badgers,Calgary Dinos
2019-2020,5e61587a7455336e878d0894,Alberta@Laval,Laval University,Alberta Pandas
2019-2020,5e61587a7455336e878d08a6,CarletonUni@Saskatchewan,Saskatchewan Huskies,Carleton University Ravens
2019-2020,5e4f01f37455336e87560fad,AUS - Acadia@PrinceEdward,Prince Edward Island Panthers,Acadia Axewomen
2019-2020,5e4f01f37455336e87560f9b,AUS - MemorialCan@Acadia,Acadia Axewomen,Memorial Sea-Hawks
2019-2020,5e4eff9b7455336e8749739d,OUA - Brock@RyersonUni,Ryerson University Rams,Brock Badgers
2019-2020,5e4f01f37455336e87560e3d,RSEQ - QuebecMontreal@Laval,Laval University,University Quebec - Montreal
2019-2020,5e4f01f37455336e87560f88,AUS - NewBrunswick@PrinceEdward,Prince Edward Island Panthers,New Brunswick Varsity Reds
2019-2020,5e4f01f37455336e87560f64,AUS - CapeBreton@NewBrunStJohn,New Brunswick (Saint John) Seawolves,Cape Breton Capers
2019-2020,5e4f01f37455336e87560f78,AUS - SaintMary's(CAN)@MemorialCan,Memorial Sea-Hawks,Saint Mary's (CAN) Huskies  
2019-2020,5e5163537455336e87207ede,Canada West - Alberta@Saskatchewan,Saskatchewan Huskies,Alberta Pandas
2019-2020,5e4f01f37455336e87560e2e,RSEQ - QuebecMontreal@Bishops,Bishops Gaiters,University Quebec - Montreal
2019-2020,5e4f01f37455336e87560e0e,RSEQ - McGill@Laval,Laval University,McGill University Martlets
2019-2020,5e4eff9b7455336e8749735d,OUA - Brock@WesternOntario,Western Ontario Mustangs,Brock Badgers
2019-2020,5e4eff9b7455336e8749737d,OUA - RyersonUni@UniOttawa,Ottawa Gee-Gees,Ryerson University Rams
2019-2020,5d596c07f52909811e0b7532,Bishops@QuebecMontreal,University Quebec - Montreal,Bishops Gaiters
2019-2020,5d589c9af52909811e17ac96,Dalhousie@NewBrunswick,New Brunswick Varsity Reds,Dalhousie Tigers
2019-2020,5d5971e3f52909811e139a68,Laval@Concordia(QUE),Concordia (QUE) Stingers,Laval University
2019-2020,5d58aaaaf52909811e292b43,PrinceEdward@MemorialCan,Memorial Sea-Hawks,Prince Edward Island Panthers
2019-2020,5e4eff9b7455336e8749732d,OUA - QueensOntario@RyersonUni,Ryerson University Rams,Queens (ON) University Golden Gaels
2019-2020,5e4eff9b7455336e874972f9,OUA - McMaster@WesternOntario,Western Ontario Mustangs,McMaster Marauders
2019-2020,5e4eff9b7455336e87497317,OUA - CarletonUni@UniOttawa,Ottawa Gee-Gees,Carleton University Ravens
2019-2020,5e4eff9b7455336e87497348,OUA - Windsor@Brock,Brock Badgers,Windsor Lancers
2019-2020,5d588d5ef52909811e0a8c2d,CapeBreton@StFrancisXavier,St. Francis Xavier X-Men,Cape Breton Capers
2019-2020,5d58aaaaf52909811e292b3a,PrinceEdward@MemorialCan,Memorial Sea-Hawks,Prince Edward Island Panthers
2019-2020,5e5163527455336e87207dfb,Canada West - Alberta@Calgary,Calgary Dinos,Alberta Pandas
2019-2020,5e5163537455336e87207e9d,Canada West - BritishColumbia@Saskatchewan,Saskatchewan Huskies,British Columbia Thunderbirds
2019-2020,5e4eee087455336e87ed0c59,CanadaWest - FraserValley@Alberta,Alberta Pandas,Fraser Valley Cascades
2019-2020,5e4eee087455336e87ed0c43,CanadaWest - Victoria@Saskatchewan,Saskatchewan Huskies,Victoria Vikes
2019-2020,5e4eee087455336e87ed0c2b,CanadaWest - NorthernBC@Calgary,Calgary Dinos,Northern British Columbia Timberwolves
2019-2020,5d597692f52909811e1bf990,QuebecMontreal@McGill,McGill University Martlets,University Quebec - Montreal
2019-2020,5d596c07f52909811e0b7528,Concordia(QUE)@Bishops,Bishops Gaiters,Concordia (QUE) Stingers
2019-2020,5d5874c3f52909811ef01014,SaintMary's(CAN)@Acadia,Acadia Axewomen,Saint Mary's (CAN) Huskies  
2019-2020,5e4df6c27455336e8761309e,York(ONT)@CarletonUni,Carleton University Ravens,York (ONT) Lions
2019-2020,5e4e99a67455336e871568e9,OUA - McMaster@Guelph,Guelph Gryphons,McMaster Marauders
2019-2020,5e4de52f7455336e8719a1ad,Laurier@QueensOntario,Queens (ON) University Golden Gaels,Wilfrid Laurier
2019-2020,5d5883fef52909811e00e3ae,Acadia@CapeBreton,Cape Breton Capers,Acadia Axewomen
2019-2020,5d58abd6f52909811e2a5b58,MemorialCan@NewBrunswick,New Brunswick Varsity Reds,Memorial Sea-Hawks
2019-2020,5d589592f52909811e119584,PrinceEdward@Dalhousie,Dalhousie Tigers,Prince Edward Island Panthers
2019-2020,5d5883fef52909811e00e3a4,Acadia@CapeBreton,Cape Breton Capers,Acadia Axewomen
2019-2020,5d58abd6f52909811e2a5b4b,MemorialCan@NewBrunswick,New Brunswick Varsity Reds,Memorial Sea-Hawks
2019-2020,5d59743af52909811e189f39,QuebecMontreal@Laval,Laval University,University Quebec - Montreal
2019-2020,5d5969aff52909811e0956de,QueensOntario@Lakehead,Lakehead University Thunderwolves,Queens (ON) University Golden Gaels
2019-2020,5d59536cf52909811ef15276,Brock@CarletonUni,Carleton University Ravens,Brock Badgers
2019-2020,5d597c6ef52909811e2568a8,Nipissing@TorontoVarBlues,Toronto Varsity Blues,Nipissing Lakers
2019-2020,5d598cd6f52909811e3ddc35,Laurier@Waterloo,Waterloo Warriors,Wilfrid Laurier
2019-2020,5d58b663f52909811e320f81,StFrancisXavier@SaintMary's(CAN),Saint Mary's (CAN) Huskies  ,St. Francis Xavier X-Men
2019-2020,5d596c07f52909811e0b7581,Laurentian@RyersonUni,Ryerson University Rams,Laurentian Voyageurs 
2019-2020,5d589592f52909811e119579,PrinceEdward@Dalhousie,Dalhousie Tigers,Prince Edward Island Panthers
2019-2020,5d5978ebf52909811e20c5de,McMaster@UniOttawa,Ottawa Gee-Gees,McMaster Marauders
2019-2020,5d5964fff52909811e042fdd,Guelph@Algoma,Algoma Thunderbirds,Guelph Gryphons
2019-2020,5d598e03f52909811e3fb500,Windsor@WesternOntario,Western Ontario Mustangs,Windsor Lancers
2019-2020,5d5971e2f52909811e139a5c,Concordia(QUE)@McGill,McGill University Martlets,Concordia (QUE) Stingers
2019-2020,5d597c6ef52909811e25689b,Nipissing@RyersonUni,Ryerson University Rams,Nipissing Lakers
2019-2020,5d596c07f52909811e0b7577,Laurentian@TorontoVarBlues,Toronto Varsity Blues,Laurentian Voyageurs 
2019-2020,5d59811ff52909811e2bd56b,QueensOntario@York(ONT),York (ONT) Lions,Queens (ON) University Golden Gaels
2019-2020,5d5964fff52909811e042fcf,Guelph@Algoma,Algoma Thunderbirds,Guelph Gryphons
2019-2020,5d598cd6f52909811e3ddc2b,Windsor@Waterloo,Waterloo Warriors,Windsor Lancers
2019-2020,5d5969aff52909811e0956d3,OntarioTech@Lakehead,Lakehead University Thunderwolves,Ontario Tech
2019-2020,5d59536bf52909811ef15269,Brock@UniOttawa,Ottawa Gee-Gees,Brock Badgers
2019-2020,5d595df7f52909811efc9195,McMaster@CarletonUni,Carleton University Ravens,McMaster Marauders
2019-2020,5e47ffd17455336e873da6dd,CanadaWest - ManitobaBisons@Winnipeg,Winnipeg Wesmen,Manitoba Bisons
2019-2020,5e47fea47455336e873942d7,CanadaWest - Regina@Victoria,Victoria Vikes,Regina (Canada) Cougars
2019-2020,5e47fea47455336e873942ac,CanadaWest - ThompsonRivers@FraserValley,Fraser Valley Cascades,Thompson Rivers University Wolfpack
2019-2020,5e49734d7455336e87e393d4,CanadaWest - NorthernBC@Lethbridge,Lethbridge Pronghorns,Northern British Columbia Timberwolves
2019-2020,5d596c07f52909811e0b751e,Laval@Bishops,Bishops Gaiters,Laval University
2019-2020,5d58b78ef52909811e32e199,SaintMary's(CAN)@StFrancisXavier,St. Francis Xavier X-Men,Saint Mary's (CAN) Huskies  
2019-2020,5d59950bf52909811e4a48f4,OntarioTech@York(ONT),York (ONT) Lions,Ontario Tech
2019-2020,5d5985cef52909811e338b89,RyersonUni@Algoma,Algoma Thunderbirds,Ryerson University Rams
2019-2020,5d588c32f52909811e094dab,CapeBreton@Dalhousie,Dalhousie Tigers,Cape Breton Capers
2019-2020,5d5964fff52909811e042fb4,TorontoVarBlues@Guelph,Guelph Gryphons,Toronto Varsity Blues
2019-2020,5e3fb6b87455336e879bd208,PrinceEdward@Acadia,Acadia Axewomen,Prince Edward Island Panthers
2019-2020,5d58b40af52909811e306557,NewBrunswick@StFrancisXavier,St. Francis Xavier X-Men,New Brunswick Varsity Reds
2019-2020,5d588c32f52909811e094d9f,CapeBreton@SaintMary's(CAN),Saint Mary's (CAN) Huskies  ,Cape Breton Capers
2019-2020,5d595947f52909811ef72d7c,MacEwan@NorthernBC,Northern British Columbia Timberwolves,MacEwan University Griffins
2019-2020,5d598e03f52909811e3fb4f5,York(ONT)@WesternOntario,Western Ontario Mustangs,York (ONT) Lions
2019-2020,5d5969aff52909811e0956c9,Lakehead@Windsor,Windsor Lancers,Lakehead University Thunderwolves
2019-2020,5d596c07f52909811e0b756a,Laurentian@OntarioTech,Ontario Tech,Laurentian Voyageurs 
2019-2020,5d596c07f52909811e0b7513,McGill@Bishops,Bishops Gaiters,McGill University Martlets
2019-2020,5d597b42f52909811e23d926,Nipissing@QueensOntario,Queens (ON) University Golden Gaels,Nipissing Lakers
2019-2020,5d587e22f52909811efb6fab,Saskatchewan@Alberta,Alberta Pandas,Saskatchewan Huskies
2019-2020,5d588782f52909811e044c6f,BrandonUni@ManitobaBisons,Manitoba Bisons,Brandon University Bobcats
2019-2020,5d596757f52909811e06d487,Victoria@TrinityWestern,Trinity Western Spartans,Victoria Vikes
2019-2020,5d595240f52909811ef057e2,ThompsonRivers@Lethbridge,Lethbridge Pronghorns,Thompson Rivers University Wolfpack
2019-2020,5d58b2def52909811e2f7df1,Regina@FraserValley,Fraser Valley Cascades,Regina (Canada) Cougars
2019-2020,5d58a01ff52909811e1a033d,Winnipeg@BritishColumbia,British Columbia Thunderbirds,Winnipeg Wesmen
2019-2020,5d58a852f52909811e2769e5,Calgary@MountRoyal,Mount Royal Cougars ,Calgary Dinos
2019-2020,5d5971e2f52909811e139a47,Laval@Concordia(QUE),Concordia (QUE) Stingers,Laval University
2019-2020,5d59536bf52909811ef15253,Brock@Waterloo,Waterloo Warriors,Brock Badgers
2019-2020,5d595946f52909811ef72d72,MacEwan@NorthernBC,Northern British Columbia Timberwolves,MacEwan University Griffins
2019-2020,5d598a7ff52909811e3a6f90,TorontoVarBlues@Algoma,Algoma Thunderbirds,Toronto Varsity Blues
2019-2020,5d588782f52909811e044c56,BrandonUni@ManitobaBisons,Manitoba Bisons,Brandon University Bobcats
2021-2022,623b85d827fee22f44d2aa24,Brock@QueensOntario,Queens (ON) University Golden Gaels,Brock Badgers
2021-2022,623b85d827fee22f44d2a98b,QueensOntario@Winnipeg,Winnipeg Wesmen,Queens (ON) University Golden Gaels
2021-2022,623b85d827fee22f44d2a93e,Brock@RyersonUni,Ryerson University Rams,Brock Badgers
2021-2022,623b85d827fee22f44d2a8eb,Laval@Saskatchewan,Saskatchewan Huskies,Laval University
2021-2022,623b85d827fee22f44d2a816,Saskatchewan@QueensOntario,Queens (ON) University Golden Gaels,Saskatchewan Huskies
2021-2022,623b85d827fee22f44d2a7a2,Laval@Winnipeg,Winnipeg Wesmen,Laval University
2021-2022,623b85d827fee22f44d2a744,Acadia@Brock,Brock Badgers,Acadia Axewomen
2021-2022,623b85d827fee22f44d2a652,PrinceEdward@RyersonUni,Ryerson University Rams,Prince Edward Island Panthers
2021-2022,623a5fc027fee22f4492082a,QuebecMontreal@Laval,Laval University,University Quebec - Montreal
2021-2022,6233404e25a5348885941a79,RyersonUni@Brock,Brock Badgers,Ryerson University Rams
2021-2022,623a5fc027fee22f449207d2,Laval@Bishops,Bishops Gaiters,Laval University
2021-2022,623a5fc027fee22f4492074c,QuebecMontreal@Concordia(QUE),Concordia (QUE) Stingers,University Quebec - Montreal
2021-2022,6233404e25a53488859419e0,WesternOntario@Brock,Brock Badgers,Western Ontario Mustangs
2021-2022,6233404e25a5348885941a27,CarletonUni@RyersonUni,Ryerson University Rams,Carleton University Ravens
2021-2022,62339bb425a5348885dba33d,CapeBreton@Acadia,Acadia Axewomen,Cape Breton Capers
2021-2022,622a20bb25a5348885e99f61,Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen
2021-2022,622a20bb25a5348885e99f8f,Regina@Lethbridge,Lethbridge Pronghorns,Regina (Canada) Cougars
2021-2022,6233404e25a53488859418d0,UniOttawa@CarletonUni,Carleton University Ravens,Ottawa Gee-Gees
2021-2022,6233404e25a534888594185a,QueensOntario@RyersonUni,Ryerson University Rams,Queens (ON) University Golden Gaels
2021-2022,61369581f4b1fbbad2fe66d0,QuebecMontreal@Bishops,Bishops Gaiters,University Quebec - Montreal
2021-2022,62339bb425a5348885dba2c5,SaintMary's(CAN)@Acadia,Acadia Axewomen,Saint Mary's (CAN) Huskies
2021-2022,61369580f4b1fbbad2fe6552,McGill@Concordia(QUE),Concordia (QUE) Stingers,McGill University Martlets
2021-2022,6233404e25a534888594192e,Guelph@WesternOntario,Western Ontario Mustangs,Guelph Gryphons
2021-2022,6233404e25a5348885941995,McMaster@Brock,Brock Badgers,McMaster Marauders
2021-2022,62339bb425a5348885dba309,CapeBreton@PrinceEdward,Prince Edward Island Panthers,Cape Breton Capers
2021-2022,622a20bb25a5348885e99f23,Regina@Winnipeg,Winnipeg Wesmen,Regina (Canada) Cougars
2021-2022,622a20bb25a5348885e99ee6,Lethbridge@Saskatchewan,Saskatchewan Huskies,Lethbridge Pronghorns
2021-2022,62339bb425a5348885dba270,NewBrunswick@SaintMary's(CAN),Saint Mary's (CAN) Huskies,New Brunswick Varsity Reds
2021-2022,62339bb325a5348885dba211,MemorialCan@CapeBreton,Cape Breton Capers,Memorial Sea-Hawks
2021-2022,62339bb325a5348885dba18b,Dalhousie@PrinceEdward,Prince Edward Island Panthers,Dalhousie Tigers
2021-2022,61369580f4b1fbbad2fe6467,Concordia(QUE)@McGill,McGill University Martlets,Concordia (QUE) Stingers
2021-2022,613696a4f4b1fbbad2067a2f,Bishops@QuebecMontreal,University Quebec - Montreal,Bishops Gaiters
2021-2022,62339bb325a5348885dba10d,StFrancisXavier@Acadia,Acadia Axewomen,St. Francis Xavier X-Men
2021-2022,622d4a7925a53488859717f6,York(ONT)@QueensOntario,Queens (ON) University Golden Gaels,York (ONT) Lions
2021-2022,6141228456604dae914e1d68,Laurentian@UniOttawa,Ottawa Gee-Gees,Laurentian Voyageurs
2021-2022,623291a425a534888597ed2b,Windsor@Guelph,Guelph Gryphons,Windsor Lancers
2021-2022,62327c9825a534888528588b,McMaster@Waterloo,Waterloo Warriors,McMaster Marauders
2021-2022,6141228456604dae914e1d65,Nipissing@OntarioTech,Ontario Tech,Nipissing Lakers
2021-2022,6141228456604dae914e1d64,Guelph@WesternOntario,Western Ontario Mustangs,Guelph Gryphons
2021-2022,613cc0500e50d3cf17c92894,Acadia@StFrancisXavier,St. Francis Xavier X-Men,Acadia Axewomen
2021-2022,613cc0500e50d3cf17c92895,SaintMary's(CAN)@NewBrunswick,New Brunswick Varsity Reds,Saint Mary's (CAN) Huskies
2021-2022,6141228456604dae914e1d61,QueensOntario@CarletonUni,Carleton University Ravens,Queens (ON) University Golden Gaels
2021-2022,6141228456604dae914e1d6d,Algoma@Windsor,Windsor Lancers,Algoma Thunderbirds
2021-2022,6136957ff4b1fbbad2fe5bf4,QuebecMontreal@Laval,Laval University,University Quebec - Montreal
2021-2022,613cc0500e50d3cf17c92892,CapeBreton@Dalhousie,Dalhousie Tigers,Cape Breton Capers
2021-2022,613cc0500e50d3cf17c92896,PrinceEdward@MemorialCan,Memorial Sea-Hawks,Prince Edward Island Panthers
2021-2022,613cc0500e50d3cf17c92890,CapeBreton@Dalhousie,Dalhousie Tigers,Cape Breton Capers
2021-2022,613cc0500e50d3cf17c92891,SaintMary's(CAN)@NewBrunswick,New Brunswick Varsity Reds,Saint Mary's (CAN) Huskies
2021-2022,614123e94713df402f8df2b8,York(ONT)@TorontoVarBlues,Toronto Varsity Blues,York (ONT) Lions
2021-2022,6172ead3e771e94fc0d70942,OntarioTech@Nipissing,Nipissing Lakers,Ontario Tech
2021-2022,613cc0500e50d3cf17c92893,PrinceEdward@MemorialCan,Memorial Sea-Hawks,Prince Edward Island Panthers
2021-2022,613696a1f4b1fbbad2066a2e,McGill@Bishops,Bishops Gaiters,McGill University Martlets
2021-2022,61369449f4b1fbbad2f55603,Laval@QuebecMontreal,University Quebec - Montreal,Laval University
2021-2022,6141228456604dae914e1d5f,WesternOntario@Guelph,Guelph Gryphons,Western Ontario Mustangs
2021-2022,6141228456604dae914e1d60,McMaster@Laurier,Wilfrid Laurier,McMaster Marauders
2021-2022,613cc0500e50d3cf17c9288f,StFrancisXavier@Acadia,Acadia Axewomen,St. Francis Xavier X-Men
2021-2022,621d0cb725a53488851b52e7,Winnipeg@FraserValley,Fraser Valley Cascades,Winnipeg Wesmen
2021-2022,613cc0500e50d3cf17c92885,StFrancisXavier@PrinceEdward,Prince Edward Island Panthers,St. Francis Xavier X-Men
2021-2022,613cc0500e50d3cf17c9288a,NewBrunswick@Dalhousie,Dalhousie Tigers,New Brunswick Varsity Reds
2021-2022,6141228456604dae914e1d5c,Laurentian@RyersonUni,Ryerson University Rams,Laurentian Voyageurs
2021-2022,621d0cb725a53488851b525a,Lethbridge@TrinityWestern,Trinity Western Spartans,Lethbridge Pronghorns
2021-2022,614123e94713df402f8df2b6,OntarioTech@TorontoVarBlues,Toronto Varsity Blues,Ontario Tech
2021-2022,621d0cb725a53488851b51cc,Calgary@Saskatchewan,Saskatchewan Huskies,Calgary Dinos
2021-2022,613cc0500e50d3cf17c9288e,MemorialCan@SaintMary's(CAN),Saint Mary's (CAN) Huskies,Memorial Sea-Hawks
2021-2022,62265b2025a53488850c990a,Regina@Alberta,Alberta Pandas,Regina (Canada) Cougars
2021-2022,621d0cb725a53488851b516a,MountRoyal@Winnipeg,Winnipeg Wesmen,Mount Royal Cougars
2021-2022,6222d26f25a53488855ded6b,Windsor@Lakehead,Lakehead University Thunderwolves,Windsor Lancers
2021-2022,61369449f4b1fbbad2f55348,Laval@Bishops,Bishops Gaiters,Laval University
2021-2022,613cc0500e50d3cf17c9288b,Acadia@PrinceEdward,Prince Edward Island Panthers,Acadia Axewomen
2021-2022,613cc0500e50d3cf17c9288d,MemorialCan@SaintMary's(CAN),Saint Mary's (CAN) Huskies,Memorial Sea-Hawks
2021-2022,6141228456604dae914e1d56,Laurentian@RyersonUni,Ryerson University Rams,Laurentian Voyageurs
2021-2022,621d0cb625a53488851b5119,NorthernBC@Regina,Regina (Canada) Cougars,Northern British Columbia Timberwolves
2021-2022,621d0cb625a53488851b5094,MacEwan@TrinityWestern,Trinity Western Spartans,MacEwan University Griffins
2021-2022,621d0cb625a53488851b50db,ManitobaBisons@Lethbridge,Lethbridge Pronghorns,Manitoba Bisons
2021-2022,61369448f4b1fbbad2f551b8,Concordia(QUE)@QuebecMontreal,University Quebec - Montreal,Concordia (QUE) Stingers
2021-2022,6141228456604dae914e1d5a,UniOttawa@Nipissing,Nipissing Lakers,Ottawa Gee-Gees
2021-2022,621d0cb625a53488851b504b,Victoria@Calgary,Calgary Dinos,Victoria Vikes
2021-2022,6222d26f25a53488855ded3d,Windsor@Lakehead,Lakehead University Thunderwolves,Windsor Lancers
2021-2022,621d0cb625a53488851b4fff,ThompsonRivers@MountRoyal,Mount Royal Cougars,Thompson Rivers University Wolfpack
2021-2022,614123e94713df402f8df2b5,Waterloo@McMaster,McMaster Marauders,Waterloo Warriors
2021-2022,6141228456604dae914e1d57,Algoma@Brock,Brock Badgers,Algoma Thunderbirds
2021-2022,621d0cb625a53488851b4f76,BrandonUni@NorthernBC,Northern British Columbia Timberwolves,Brandon University Bobcats
2021-2022,6141228456604dae914e1d55,York(ONT)@QueensOntario,Queens (ON) University Golden Gaels,York (ONT) Lions
2021-2022,6222ed6125a5348885eece59,UniOttawa@Nipissing,Nipissing Lakers,Ottawa Gee-Gees
2021-2022,6141228456604dae914e1d59,Guelph@Laurier,Wilfrid Laurier,Guelph Gryphons
2021-2022,621d0cb625a53488851b4eaa,MacEwan@BCOkanagan,British Columbia - Okanagan,MacEwan University Griffins
2021-2022,61369328f4b1fbbad2ebd8b8,Bishops@Laval,Laval University,Bishops Gaiters
2021-2022,61369328f4b1fbbad2ebde7f,QuebecMontreal@Concordia(QUE),Concordia (QUE) Stingers,University Quebec - Montreal
2021-2022,614123e94713df402f8df2b4,OntarioTech@TorontoVarBlues,Toronto Varsity Blues,Ontario Tech
2021-2022,6155d53b31250f8aaa48f759,CarletonUni@UniOttawa,Ottawa Gee-Gees,Carleton University Ravens
2021-2022,614123e94713df402f8df2b7,McMaster@Waterloo,Waterloo Warriors,McMaster Marauders
2021-2022,613cc0500e50d3cf17c9286f,NewBrunswick@StFrancisXavier,St. Francis Xavier X-Men,New Brunswick Varsity Reds
2021-2022,6141281ec35329ab78ec3953,Calgary@Alberta,Alberta Pandas,Calgary Dinos
2021-2022,613cc0500e50d3cf17c92875,MemorialCan@CapeBreton,Cape Breton Capers,Memorial Sea-Hawks
2021-2022,613cc0500e50d3cf17c92876,SaintMary's(CAN)@Acadia,Acadia Axewomen,Saint Mary's (CAN) Huskies
2021-2022,6219878225a53488857304ae,TorontoVarBlues@CarletonUni,Carleton University Ravens,Toronto Varsity Blues
2021-2022,620f34f907c7bd5c291d0569,Victoria@NorthernBC,Northern British Columbia Timberwolves,Victoria Vikes
2021-2022,6141228456604dae914e1d48,WesternOntario@Laurier,Wilfrid Laurier,Western Ontario Mustangs
2021-2022,6141228456604dae914e1d52,McMaster@Windsor,Windsor Lancers,McMaster Marauders
2021-2022,614123e94713df402f8df2b1,Brock@Waterloo,Waterloo Warriors,Brock Badgers
2022-2023,640b059f6d20dc4a7739cd2a,CarletonUni@QueensOntario,Queens (ON) University Golden Gaels,Carleton University Ravens
2022-2023,640b059f6d20dc4a7739cc67,SaintMary's(CAN)@Alberta,Alberta Pandas,Saint Mary's (CAN) Huskies
