synergy_id,reason,details
5b7aa217aeda719939a3b33b,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7aa217aeda719939a3b33b', 'UTC Date': '2019-01-05T18:00:00Z', 'Game Name': 'Brock@WesternOntario', 'Home Team': 'Western Ontario Mustangs', 'Away Team': 'Brock Badgers'}"
5b76ea8911ef0d11039497c9,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76ea8911ef0d11039497c9', 'UTC Date': '2019-01-05T02:00:00Z', 'Game Name': 'BCOkanagan @BritishColumbia', 'Home Team': 'British Columbia Thunderbirds', 'Away Team': 'British Columbia - Okanagan '}"
5b76ea8911ef0d11039497cd,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76ea8911ef0d11039497cd', 'UTC Date': '2019-01-05T02:00:00Z', 'Game Name': 'Winnipeg@TrinityWestern', 'Home Team': 'Trinity Western Spartans', 'Away Team': 'Winnipeg Wesmen'}"
5b76ea8911ef0d11039497b6,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76ea8911ef0d11039497b6', 'UTC Date': '2019-01-05T00:00:00Z', 'Game Name': 'Lethbridge@Saskatchewan', 'Home Team': 'Saskatchewan Huskies', 'Away Team': 'Lethbridge Pronghorns'}"
5b7aa217aeda719939a3b31f,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7aa217aeda719939a3b31f', 'UTC Date': '2019-01-04T23:00:00Z', 'Game Name': 'McMaster@Laurier', 'Home Team': 'Wilfrid Laurier', 'Away Team': 'McMaster Marauders'}"
5b7aa217aeda719939a3b32e,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7aa217aeda719939a3b32e', 'UTC Date': '2019-01-04T23:00:00Z', 'Game Name': 'QueensOntario@Laurentian', 'Home Team': 'Laurentian Voyageurs ', 'Away Team': 'Queens (ON) University Golden Gaels'}"
5b7aa217aeda719939a3b332,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7aa217aeda719939a3b332', 'UTC Date': '2019-01-04T23:00:00Z', 'Game Name': 'Waterloo@Algoma', 'Home Team': 'Algoma Thunderbirds', 'Away Team': 'Waterloo Warriors'}"
5b7b7506aeda71993970b953,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7b7506aeda71993970b953', 'UTC Date': '2019-01-04T22:00:00Z', 'Game Name': ""StFrancisXavier@SaintMary's(CAN)"", 'Home Team': ""Saint Mary's (CAN) Huskies  "", 'Away Team': 'St. Francis Xavier X-Men'}"
5b76ea8911ef0d11039497b1,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76ea8911ef0d11039497b1', 'UTC Date': '2019-01-04T01:00:00Z', 'Game Name': 'Calgary@MountRoyal', 'Home Team': 'Mount Royal Cougars ', 'Away Team': 'Calgary Dinos'}"
5ba11381aeda71993919155c,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5ba11381aeda71993919155c', 'UTC Date': '2018-12-28T08:27:00Z', 'Game Name': 'Regina@Algoma', 'Home Team': 'Algoma Thunderbirds', 'Away Team': 'Regina (Canada) Cougars'}"
5c162e6685d07ba976126d87,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5c162e6685d07ba976126d87', 'UTC Date': '2018-12-15T22:30:00Z', 'Game Name': 'Lethbridge@Providence(MT)', 'Home Team': 'Providence (MT) Argonauts', 'Away Team': 'Lethbridge Pronghorns'}"
5ba11381aeda719939191557,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5ba11381aeda719939191557', 'UTC Date': '2018-12-14T18:00:00Z', 'Game Name': 'Algoma@LakeSuperiorState', 'Home Team': 'Lake Superior State Lakers', 'Away Team': 'Algoma Thunderbirds'}"
5b7a8f59aeda719939de2449,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7a8f59aeda719939de2449', 'UTC Date': '2018-12-02T19:00:00Z', 'Game Name': 'UniOttawa@Algoma', 'Home Team': 'Algoma Thunderbirds', 'Away Team': 'Ottawa Gee-Gees'}"
5b7a8f59aeda719939de2441,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7a8f59aeda719939de2441', 'UTC Date': '2018-12-02T18:00:00Z', 'Game Name': 'CarletonUni@Guelph', 'Home Team': 'Guelph Gryphons', 'Away Team': 'Carleton University Ravens'}"
5b76ea8911ef0d11039497a7,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76ea8911ef0d11039497a7', 'UTC Date': '2018-12-02T01:00:00Z', 'Game Name': 'MountRoyal@BritishColumbia', 'Home Team': 'British Columbia Thunderbirds', 'Away Team': 'Mount Royal Cougars '}"
5b76ea8911ef0d11039497ac,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76ea8911ef0d11039497ac', 'UTC Date': '2018-12-02T01:00:00Z', 'Game Name': 'FraserValley@BCOkanagan ', 'Home Team': 'British Columbia - Okanagan ', 'Away Team': 'Fraser Valley Cascades'}"
5b76ffa111ef0d1103e7a964,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76ffa111ef0d1103e7a964', 'UTC Date': '2018-12-02T01:00:00Z', 'Game Name': 'BrandonUni@Winnipeg', 'Home Team': 'Winnipeg Wesmen', 'Away Team': 'Brandon University Bobcats'}"
5b76ffa111ef0d1103e7a969,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76ffa111ef0d1103e7a969', 'UTC Date': '2018-12-02T01:00:00Z', 'Game Name': 'Alberta@ThompsonRivers', 'Home Team': 'Thompson Rivers University Wolfpack', 'Away Team': 'Alberta Pandas'}"
5b76ffa111ef0d1103e7a95a,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76ffa111ef0d1103e7a95a', 'UTC Date': '2018-12-02T00:00:00Z', 'Game Name': 'MacEwan@Regina', 'Home Team': 'Regina (Canada) Cougars', 'Away Team': 'MacEwan University Griffins'}"
5b76ffa111ef0d1103e7a95e,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76ffa111ef0d1103e7a95e', 'UTC Date': '2018-12-02T00:00:00Z', 'Game Name': 'Lethbridge@Calgary', 'Home Team': 'Calgary Dinos', 'Away Team': 'Lethbridge Pronghorns'}"
5b782df911ef0d110339098d,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b782df911ef0d110339098d', 'UTC Date': '2018-12-01T23:00:00Z', 'Game Name': 'McGill@Bishops', 'Home Team': 'Bishops Gaiters', 'Away Team': 'McGill University Martlets'}"
5b7a8d00aeda719939bf8e2d,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a8d00aeda719939bf8e2d', 'UTC Date': '2018-12-01T23:00:00Z', 'Game Name': 'WesternOntario@Laurentian', 'Home Team': 'Laurentian Voyageurs ', 'Away Team': 'Western Ontario Mustangs'}"
5b782df911ef0d1103390987,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b782df911ef0d1103390987', 'UTC Date': '2018-12-01T19:00:00Z', 'Game Name': 'QuebecMontreal@Concordia(QUE)', 'Home Team': 'Concordia (QUE) Stingers', 'Away Team': 'University Quebec - Montreal'}"
5b76ffa111ef0d1103e7a950,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76ffa111ef0d1103e7a950', 'UTC Date': '2018-12-01T02:00:00Z', 'Game Name': 'FraserValley@BCOkanagan ', 'Home Team': 'British Columbia - Okanagan ', 'Away Team': 'Fraser Valley Cascades'}"
5b76ffa111ef0d1103e7a955,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76ffa111ef0d1103e7a955', 'UTC Date': '2018-12-01T02:00:00Z', 'Game Name': 'MountRoyal@BritishColumbia', 'Home Team': 'British Columbia Thunderbirds', 'Away Team': 'Mount Royal Cougars '}"
5b76ffa111ef0d1103e7a942,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76ffa111ef0d1103e7a942', 'UTC Date': '2018-12-01T00:00:00Z', 'Game Name': 'NorthernBC@Saskatchewan', 'Home Team': 'Saskatchewan Huskies', 'Away Team': 'Northern British Columbia Timberwolves'}"
5b76ffa111ef0d1103e7a949,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76ffa111ef0d1103e7a949', 'UTC Date': '2018-12-01T00:00:00Z', 'Game Name': 'Winnipeg@BrandonUni', 'Home Team': 'Brandon University Bobcats', 'Away Team': 'Winnipeg Wesmen'}"
5b7a8d00aeda719939bf8dfa,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7a8d00aeda719939bf8dfa', 'UTC Date': '2018-11-30T23:00:00Z', 'Game Name': 'UniOttawa@Guelph', 'Home Team': 'Guelph Gryphons', 'Away Team': 'Ottawa Gee-Gees'}"
5b7a8d00aeda719939bf8e0f,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a8d00aeda719939bf8e0f', 'UTC Date': '2018-11-30T23:00:00Z', 'Game Name': 'Windsor@Laurentian', 'Home Team': 'Laurentian Voyageurs ', 'Away Team': 'Windsor Lancers'}"
5b7a8d00aeda719939bf8e15,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a8d00aeda719939bf8e15', 'UTC Date': '2018-11-30T23:00:00Z', 'Game Name': 'RyersonUni@Lakehead', 'Home Team': 'Lakehead University Thunderwolves', 'Away Team': 'Ryerson University Rams'}"
5b7a8d00aeda719939bf8e05,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7a8d00aeda719939bf8e05', 'UTC Date': '2018-11-30T05:00:00Z', 'Game Name': 'CarletonUni@Algoma', 'Home Team': 'Algoma Thunderbirds', 'Away Team': 'Carleton University Ravens'}"
5b76fd4a11ef0d1103db1a4e,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76fd4a11ef0d1103db1a4e', 'UTC Date': '2018-11-30T01:00:00Z', 'Game Name': 'Calgary@Lethbridge', 'Home Team': 'Lethbridge Pronghorns', 'Away Team': 'Calgary Dinos'}"
5b76fd4a11ef0d1103db1a53,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76fd4a11ef0d1103db1a53', 'UTC Date': '2018-11-25T01:00:00Z', 'Game Name': 'NorthernBC@FraserValley', 'Home Team': 'Fraser Valley Cascades', 'Away Team': 'Northern British Columbia Timberwolves'}"
5b76fd4a11ef0d1103db1a57,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76fd4a11ef0d1103db1a57', 'UTC Date': '2018-11-25T01:00:00Z', 'Game Name': 'TrinityWestern@Victoria', 'Home Team': 'Victoria Vikes', 'Away Team': 'Trinity Western Spartans'}"
5b76fd4a11ef0d1103db1a3e,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76fd4a11ef0d1103db1a3e', 'UTC Date': '2018-11-25T00:00:00Z', 'Game Name': 'BrandonUni@Saskatchewan', 'Home Team': 'Saskatchewan Huskies', 'Away Team': 'Brandon University Bobcats'}"
5b76fd4a11ef0d1103db1a42,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76fd4a11ef0d1103db1a42', 'UTC Date': '2018-11-25T00:00:00Z', 'Game Name': 'Winnipeg@Lethbridge', 'Home Team': 'Lethbridge Pronghorns', 'Away Team': 'Winnipeg Wesmen'}"
5b76fd4a11ef0d1103db1a3b,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76fd4a11ef0d1103db1a3b', 'UTC Date': '2018-11-24T23:00:00Z', 'Game Name': 'MacEwan@MountRoyal', 'Home Team': 'Mount Royal Cougars ', 'Away Team': 'MacEwan University Griffins'}"
5b7a8724aeda719939816faa,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7a8724aeda719939816faa', 'UTC Date': '2018-11-24T23:00:00Z', 'Game Name': 'McMaster@CarletonUni', 'Home Team': 'Carleton University Ravens', 'Away Team': 'McMaster Marauders'}"
5b7a8724aeda719939816fb0,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7a8724aeda719939816fb0', 'UTC Date': '2018-11-24T23:00:00Z', 'Game Name': 'Brock@UniOttawa', 'Home Team': 'Ottawa Gee-Gees', 'Away Team': 'Brock Badgers'}"
5b7a8724aeda719939816fb6,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a8724aeda719939816fb6', 'UTC Date': '2018-11-24T23:00:00Z', 'Game Name': 'WesternOntario@RyersonUni', 'Home Team': 'Ryerson University Rams', 'Away Team': 'Western Ontario Mustangs'}"
5b7a8724aeda719939816fbc,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a8724aeda719939816fbc', 'UTC Date': '2018-11-24T23:00:00Z', 'Game Name': 'Laurentian@Waterloo', 'Home Team': 'Waterloo Warriors', 'Away Team': 'Laurentian Voyageurs '}"
5b7a8724aeda719939816fc4,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7a8724aeda719939816fc4', 'UTC Date': '2018-11-24T23:00:00Z', 'Game Name': 'Windsor@TorontoVarBlues', 'Home Team': 'Toronto Varsity Blues', 'Away Team': 'Windsor Lancers'}"
5b7b7506aeda71993970b944,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7b7506aeda71993970b944', 'UTC Date': '2018-11-24T22:00:00Z', 'Game Name': 'StFrancisXavier@Acadia', 'Home Team': 'Acadia Axewomen', 'Away Team': 'St. Francis Xavier X-Men'}"
5b7b7506aeda71993970b94c,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7b7506aeda71993970b94c', 'UTC Date': '2018-11-24T22:00:00Z', 'Game Name': 'PrinceEdward@NewBrunswick', 'Home Team': 'New Brunswick Varsity Reds', 'Away Team': 'Prince Edward Island Panthers'}"
5b76fd4a11ef0d1103db1a30,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76fd4a11ef0d1103db1a30', 'UTC Date': '2018-11-24T21:00:00Z', 'Game Name': 'BCOkanagan @ThompsonRivers', 'Home Team': 'Thompson Rivers University Wolfpack', 'Away Team': 'British Columbia - Okanagan '}"
5bfbe0ce85d07ba976b566b9,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5bfbe0ce85d07ba976b566b9', 'UTC Date': '2018-11-24T14:00:00Z', 'Game Name': 'Bishops@Concordia(QUE)', 'Home Team': 'Concordia (QUE) Stingers', 'Away Team': 'Bishops Gaiters'}"
5b7a8274aeda7199394a3cb9,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a8274aeda7199394a3cb9', 'UTC Date': '2018-11-23T23:00:00Z', 'Game Name': 'Laurentian@Laurier', 'Home Team': 'Wilfrid Laurier', 'Away Team': 'Laurentian Voyageurs '}"
5b7a8724aeda719939816f91,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7a8724aeda719939816f91', 'UTC Date': '2018-11-23T23:00:00Z', 'Game Name': 'McMaster@UniOttawa', 'Home Team': 'Ottawa Gee-Gees', 'Away Team': 'McMaster Marauders'}"
5b7a8724aeda719939816f96,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7a8724aeda719939816f96', 'UTC Date': '2018-11-23T23:00:00Z', 'Game Name': 'Brock@CarletonUni', 'Home Team': 'Carleton University Ravens', 'Away Team': 'Brock Badgers'}"
5b7a8724aeda719939816f9c,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a8724aeda719939816f9c', 'UTC Date': '2018-11-23T23:00:00Z', 'Game Name': 'Windsor@RyersonUni', 'Home Team': 'Ryerson University Rams', 'Away Team': 'Windsor Lancers'}"
5b7b7506aeda71993970b93f,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7b7506aeda71993970b93f', 'UTC Date': '2018-11-23T22:00:00Z', 'Game Name': ""SaintMary's(CAN)@Dalhousie"", 'Home Team': 'Dalhousie Tigers', 'Away Team': ""Saint Mary's (CAN) Huskies  ""}"
5b76f9c611ef0d1103cac320,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76f9c611ef0d1103cac320', 'UTC Date': '2018-11-23T19:00:00Z', 'Game Name': 'BCOkanagan @ThompsonRivers', 'Home Team': 'Thompson Rivers University Wolfpack', 'Away Team': 'British Columbia - Okanagan '}"
5b782ccd11ef0d110336c8c1,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b782ccd11ef0d110336c8c1', 'UTC Date': '2018-11-22T23:00:00Z', 'Game Name': 'Concordia(QUE)@McGill', 'Home Team': 'McGill University Martlets', 'Away Team': 'Concordia (QUE) Stingers'}"
5b7a8274aeda7199394a3cac,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a8274aeda7199394a3cac', 'UTC Date': '2018-11-18T18:00:00Z', 'Game Name': 'Laurentian@Guelph', 'Home Team': 'Guelph Gryphons', 'Away Team': 'Laurentian Voyageurs '}"
5b76f9c611ef0d1103cac315,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76f9c611ef0d1103cac315', 'UTC Date': '2018-11-18T01:00:00Z', 'Game Name': 'ThompsonRivers@BritishColumbia', 'Home Team': 'British Columbia Thunderbirds', 'Away Team': 'Thompson Rivers University Wolfpack'}"
5bf1cc5485d07ba976e96c6d,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5bf1cc5485d07ba976e96c6d', 'UTC Date': '2018-11-18T01:00:00Z', 'Game Name': 'TrinityWestern@NorthernBC', 'Home Team': 'Northern British Columbia Timberwolves', 'Away Team': 'Trinity Western Spartans'}"
5b76f64311ef0d1103bbf705,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76f64311ef0d1103bbf705', 'UTC Date': '2018-11-17T23:00:00Z', 'Game Name': 'BCOkanagan @MountRoyal', 'Home Team': 'Mount Royal Cougars ', 'Away Team': 'British Columbia - Okanagan '}"
5b7a8274aeda7199394a3ca3,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a8274aeda7199394a3ca3', 'UTC Date': '2018-11-17T23:00:00Z', 'Game Name': 'RyersonUni@Brock', 'Home Team': 'Brock Badgers', 'Away Team': 'Ryerson University Rams'}"
5b7a8274aeda7199394a3ca8,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7a8274aeda7199394a3ca8', 'UTC Date': '2018-11-17T23:00:00Z', 'Game Name': 'TorontoVarBlues@McMaster', 'Home Team': 'McMaster Marauders', 'Away Team': 'Toronto Varsity Blues'}"
5b7b7183aeda7199396861e6,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7b7183aeda7199396861e6', 'UTC Date': '2018-11-17T17:00:00Z', 'Game Name': 'Dalhousie@StFrancisXavier', 'Home Team': 'St. Francis Xavier X-Men', 'Away Team': 'Dalhousie Tigers'}"
5c0ecd5485d07ba976ec0531,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5c0ecd5485d07ba976ec0531', 'UTC Date': '2018-11-17T12:00:00Z', 'Game Name': 'NewBrunswick@CapeBreton', 'Home Team': 'Cape Breton Capers', 'Away Team': 'New Brunswick Varsity Reds'}"
5b76f64311ef0d1103bbf6f5,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76f64311ef0d1103bbf6f5', 'UTC Date': '2018-11-16T23:00:00Z', 'Game Name': 'BCOkanagan @MountRoyal', 'Home Team': 'Mount Royal Cougars ', 'Away Team': 'British Columbia - Okanagan '}"
5b7a7ef0aeda7199391b2307,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a7ef0aeda7199391b2307', 'UTC Date': '2018-11-16T23:00:00Z', 'Game Name': 'RyersonUni@McMaster', 'Home Team': 'McMaster Marauders', 'Away Team': 'Ryerson University Rams'}"
5b7a7ef0aeda7199391b231a,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a7ef0aeda7199391b231a', 'UTC Date': '2018-11-16T23:00:00Z', 'Game Name': 'Laurentian@Algoma', 'Home Team': 'Algoma Thunderbirds', 'Away Team': 'Laurentian Voyageurs '}"
5b7b7183aeda7199396861d8,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7b7183aeda7199396861d8', 'UTC Date': '2018-11-16T22:00:00Z', 'Game Name': 'NewBrunswick@CapeBreton', 'Home Team': 'Cape Breton Capers', 'Away Team': 'New Brunswick Varsity Reds'}"
5b782ccd11ef0d110336c8b5,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b782ccd11ef0d110336c8b5', 'UTC Date': '2018-11-15T23:00:00Z', 'Game Name': 'Bishops@McGill', 'Home Team': 'McGill University Martlets', 'Away Team': 'Bishops Gaiters'}"
5bee114385d07ba976b35438,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5bee114385d07ba976b35438', 'UTC Date': '2018-11-15T23:00:00Z', 'Game Name': 'Concordia(QUE)@QuebecMontreal', 'Home Team': 'University Quebec - Montreal', 'Away Team': 'Concordia (QUE) Stingers'}"
5b7b7183aeda7199396861d3,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7b7183aeda7199396861d3', 'UTC Date': '2018-11-14T22:00:00Z', 'Game Name': 'StFrancisXavier@Dalhousie', 'Home Team': 'Dalhousie Tigers', 'Away Team': 'St. Francis Xavier X-Men'}"
5b7b7183aeda7199396861ce,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7b7183aeda7199396861ce', 'UTC Date': '2018-11-11T15:30:00Z', 'Game Name': ""SaintMary's(CAN)@MemorialCan"", 'Home Team': 'Memorial Sea-Hawks', 'Away Team': ""Saint Mary's (CAN) Huskies  ""}"
5b76ee0e11ef0d11039ed8d2,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76ee0e11ef0d11039ed8d2', 'UTC Date': '2018-11-11T01:00:00Z', 'Game Name': 'MountRoyal@TrinityWestern', 'Home Team': 'Trinity Western Spartans', 'Away Team': 'Mount Royal Cougars '}"
5b76ee0e11ef0d11039ed8d9,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76ee0e11ef0d11039ed8d9', 'UTC Date': '2018-11-11T01:00:00Z', 'Game Name': 'Victoria@ThompsonRivers', 'Home Team': 'Thompson Rivers University Wolfpack', 'Away Team': 'Victoria Vikes'}"
5b76ee0e11ef0d11039ed8e2,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76ee0e11ef0d11039ed8e2', 'UTC Date': '2018-11-11T01:00:00Z', 'Game Name': 'Lethbridge@BCOkanagan ', 'Home Team': 'British Columbia - Okanagan ', 'Away Team': 'Lethbridge Pronghorns'}"
5be7ccf485d07ba9767a5cc6,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5be7ccf485d07ba9767a5cc6', 'UTC Date': '2018-11-11T01:00:00Z', 'Game Name': 'Alberta@FraserValley', 'Home Team': 'Fraser Valley Cascades', 'Away Team': 'Alberta Pandas'}"
5b76ee0e11ef0d11039ed8c4,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76ee0e11ef0d11039ed8c4', 'UTC Date': '2018-11-11T00:00:00Z', 'Game Name': 'Saskatchewan@Calgary', 'Home Team': 'Calgary Dinos', 'Away Team': 'Saskatchewan Huskies'}"
5b76ee0e11ef0d11039ed8cc,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76ee0e11ef0d11039ed8cc', 'UTC Date': '2018-11-11T00:00:00Z', 'Game Name': 'Winnipeg@MacEwan', 'Home Team': 'MacEwan University Griffins', 'Away Team': 'Winnipeg Wesmen'}"
5b76ee0e11ef0d11039ed8bb,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76ee0e11ef0d11039ed8bb', 'UTC Date': '2018-11-10T23:00:00Z', 'Game Name': 'Regina@BrandonUni', 'Home Team': 'Brandon University Bobcats', 'Away Team': 'Regina (Canada) Cougars'}"
5b782ccd11ef0d110336c8ac,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b782ccd11ef0d110336c8ac', 'UTC Date': '2018-11-10T23:00:00Z', 'Game Name': 'QuebecMontreal@Bishops', 'Home Team': 'Bishops Gaiters', 'Away Team': 'University Quebec - Montreal'}"
5b7a7a3faeda719939dd7ea3,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a7a3faeda719939dd7ea3', 'UTC Date': '2018-11-10T23:00:00Z', 'Game Name': 'McMaster@Laurentian', 'Home Team': 'Laurentian Voyageurs ', 'Away Team': 'McMaster Marauders'}"
5b7a7a3faeda719939dd7ec9,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b7a7a3faeda719939dd7ec9', 'UTC Date': '2018-11-10T23:00:00Z', 'Game Name': 'TorontoVarBlues@Waterloo', 'Home Team': 'Waterloo Warriors', 'Away Team': 'Toronto Varsity Blues'}"
5ba14e19aeda719939a53693,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5ba14e19aeda719939a53693', 'UTC Date': '2018-11-10T23:00:00Z', 'Game Name': 'RyersonUni@Laurier', 'Home Team': 'Wilfrid Laurier', 'Away Team': 'Toronto Metropolitan University'}"
5b7b7183aeda7199396861c4,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7b7183aeda7199396861c4', 'UTC Date': '2018-11-10T22:00:00Z', 'Game Name': 'StFrancisXavier@CapeBreton', 'Home Team': 'Cape Breton Capers', 'Away Team': 'St. Francis Xavier X-Men'}"
5b7b7183aeda7199396861bf,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7b7183aeda7199396861bf', 'UTC Date': '2018-11-10T21:30:00Z', 'Game Name': ""SaintMary's(CAN)@MemorialCan"", 'Home Team': 'Memorial Sea-Hawks', 'Away Team': ""Saint Mary's (CAN) Huskies  ""}"
5b7b7183aeda7199396861b7,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7b7183aeda7199396861b7', 'UTC Date': '2018-11-10T18:00:00Z', 'Game Name': 'Dalhousie@NewBrunswick', 'Home Team': 'New Brunswick Varsity Reds', 'Away Team': 'Dalhousie Tigers'}"
5b76e25611ef0d11037fd1ca,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76e25611ef0d11037fd1ca', 'UTC Date': '2018-11-10T02:00:00Z', 'Game Name': 'MountRoyal@TrinityWestern', 'Home Team': 'Trinity Western Spartans', 'Away Team': 'Mount Royal Cougars '}"
5b76e25611ef0d11037fd1d2,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b76e25611ef0d11037fd1d2', 'UTC Date': '2018-11-10T02:00:00Z', 'Game Name': 'Lethbridge@BCOkanagan ', 'Home Team': 'British Columbia - Okanagan ', 'Away Team': 'Lethbridge Pronghorns'}"
5b76e25611ef0d11037fd1b3,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5b76e25611ef0d11037fd1b3', 'UTC Date': '2018-11-10T00:00:00Z', 'Game Name': 'Regina@BrandonUni', 'Home Team': 'Brandon University Bobcats', 'Away Team': 'Regina (Canada) Cougars'}"
5b7a6b0baeda71993913ae2a,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5b7a6b0baeda71993913ae2a', 'UTC Date': '2018-11-09T23:00:00Z', 'Game Name': 'Brock@Laurentian', 'Home Team': 'Laurentian Voyageurs ', 'Away Team': 'Brock Badgers'}"
5ba14e19aeda719939a5368d,Team name not found in lookup,"{'Season': '2018-2019', 'Game ID': '5ba14e19aeda719939a5368d', 'UTC Date': '2018-11-09T23:00:00Z', 'Game Name': 'RyersonUni@Waterloo', 'Home Team': 'Waterloo Warriors', 'Away Team': 'Ryerson University Rams'}"
5ba1506faeda719939abfc8a,No matching game found in database,"{'Season': '2018-2019', 'Game ID': '5ba1506faeda719939abfc8a', 'UTC Date': '2018-11-09T23:00:00Z', 'Game Name': 'TorontoVarBlues@Laurier', 'Home Team': 'Wilfrid Laurier', 'Away Team': 'Toronto Varsity Blues'}"
