Season,GameID,UTCDate,GameName,Team1_FullName,Team2_FullName,GameID_DB
2022-2023,63330f2dcf31008b533f47be,2023-01-06T23:00:00Z,UniOttawa@Laurier,Wilfrid Laurier,Ottawa Gee-Gees,W20230106WLUOTT
2022-2023,633313d6cf31008b535cf137,2023-01-06T23:00:00Z,Nipissing@Algoma,Algoma Thunderbirds,Nipissing Lakers,W20230106ALGNIP
2022-2023,63331775cf31008b5378b853,2023-01-06T23:00:00Z,Brock@QueensOntario,Queens (ON) University Golden Gaels,Brock Badgers,W20230106QUEBRO
2022-2023,63331e69cf31008b53b392de,2023-01-06T23:00:00Z,CarletonUni@Waterloo,Waterloo Warriors,Carleton University Ravens,W20230106WATCAR
2022-2023,633445cacf31008b53e1980e,2023-01-06T23:00:00Z,Victoria@Regina,Regina (Canada) Cougars,Victoria Vikes,W20230106REGVIC
2022-2023,6334480ecf31008b53f2ac73,2023-01-06T21:00:00Z,ThompsonRivers@Saskatchewan,Saskatchewan Huskies,Thompson Rivers University Wolfpack,W20230106SASTRU
2022-2023,63b975202191e965437ecee2,2023-01-06T18:00:00Z,Bishops@Laval,Laval University,Bishops Gaiters,W20230106LAVBIS
2022-2023,633321eecf31008b53cf97c4,2023-01-04T23:00:00Z,Guelph@TorontoMetro,Toronto Metropolitan University,Guelph Gryphons,W20230104TMUGUE
2022-2023,63340679cf31008b53578aca,2023-01-04T23:00:00Z,York(ONT)@TorontoVarBlues,Toronto Varsity Blues,York (ONT) Lions,W20230104TORYOR
2022-2023,63b876d82191e96543f946b1,2023-01-03T18:30:00Z,Windsor@McGill,McGill University Martlets,Windsor Lancers,W20230103MCGWIN
2022-2023,63afb058b49696d3029ef87a,2022-12-31T00:40:00Z,FraserValley@Victoria,Victoria Vikes,Fraser Valley Cascades,W20221231VICUFV
2022-2023,63a5fd24b49696d30246c1fc,2022-12-30T18:00:00Z,Winnipeg@ManitobaBisons,Manitoba Bisons,Winnipeg Wesmen,W20221230MANWIN
2022-2023,63afb058b49696d3029ef843,2022-12-30T00:40:00Z,FraserValley@Victoria,Victoria Vikes,Fraser Valley Cascades,W20221230VICUFV
2022-2023,63a5fd24b49696d30246c1bc,2022-12-29T18:00:00Z,Algoma@Winnipeg,Winnipeg Wesmen,Algoma Thunderbirds,W20221229WINALG
2022-2023,63a5fd24b49696d30246c139,2022-12-28T18:00:00Z,Algoma@ManitobaBisons,Manitoba Bisons,Algoma Thunderbirds,W20221228MANALG
2022-2023,636b7dc0b609de041b23e1b4,2022-12-17T18:00:00Z,Algoma@LakeSuperiorState,Lake Superior State Lakers,Algoma Thunderbirds,W20221217UNKALG
2022-2023,6331622fe0927e696846d120,2022-12-12T23:00:00Z,McGill@QuebecMontreal,University Quebec - Montreal,McGill University Martlets,W20221212UQAMCG
2022-2023,6333150ecf31008b536637d5,2022-12-04T19:00:00Z,Algoma@CarletonUni,Carleton University Ravens,Algoma Thunderbirds,W20221204CARALG
2022-2023,633319b0cf31008b538b020b,2022-12-04T18:00:00Z,UniOttawa@Brock,Brock Badgers,Ottawa Gee-Gees,W20221204BROOTT
2022-2023,6332dcb2cf31008b53145f59,2022-12-03T23:30:00Z,MacEwan@ThompsonRivers,Thompson Rivers University Wolfpack,MacEwan University Griffins,W20221203TRUMAC
2022-2023,63331073cf31008b53470613,2022-12-03T23:00:00Z,Laurier@Laurentian,Laurentian Voyageurs,Wilfrid Laurier,W20221203LAUWLU
2022-2023,63332585cf31008b53f00ad1,2022-12-03T23:00:00Z,Guelph@WesternOntario,Western Ontario Mustangs,Guelph Gryphons,W20221203WESGUE
2022-2023,6333f166cf31008b53729e61,2022-12-03T23:00:00Z,Lakehead@Windsor,Windsor Lancers,Lakehead University Thunderwolves,W20221203WINLAK
2022-2023,6333f623cf31008b53a490bc,2022-12-03T23:00:00Z,McMaster@York(ONT),York (ONT) Lions,McMaster Marauders,W20221203YORMAC
2022-2023,6333f988cf31008b53c73fb5,2022-12-03T23:00:00Z,Waterloo@Nipissing,Nipissing Lakers,Waterloo Warriors,W20221203NIPWAT
2022-2023,633402f7cf31008b532df978,2022-12-03T23:00:00Z,TorontoVarBlues@QueensOntario,Queens (ON) University Golden Gaels,Toronto Varsity Blues,W20221203QUETOR
2022-2023,63317f88e0927e6968d0e6a6,2022-12-03T22:00:00Z,Alberta@BritishColumbia,British Columbia Thunderbirds,Alberta Pandas,W20221203UBCALB
2022-2023,6331a629e0927e6968bc3c13,2022-12-03T22:00:00Z,Winnipeg@BrandonUni,Brandon University Bobcats,Winnipeg Wesmen,W20221203BRAWIN
2022-2023,6332d47acf31008b53b68903,2022-12-03T22:00:00Z,Calgary@Lethbridge,Lethbridge Pronghorns,Calgary Dinos,W20221203LETCAL
2022-2023,633415a3cf31008b53fbf78b,2022-12-03T22:00:00Z,Saskatchewan@ManitobaBisons,Manitoba Bisons,Saskatchewan Huskies,W20221203MANSAS
2022-2023,6334180ccf31008b5315ba27,2022-12-03T22:00:00Z,MountRoyal@Victoria,Victoria Vikes,Mount Royal Cougars,W20221203VICMRU
2022-2023,638c80279c7b82a5e7aba3b0,2022-12-03T22:00:00Z,FraserValley@TrinityWestern,Trinity Western Spartans,Fraser Valley Cascades,W20221203TWUUFV
2022-2023,630de780da00e150d56a96a3,2022-12-03T21:00:00Z,StClair@RedeemerUniversity,Redeemer Royals,St Clair College Saints,W20221203UNKUNK
2022-2023,63332336cf31008b53dba650,2022-12-03T21:00:00Z,TorontoMetro@OntarioTech,Ontario Tech,Toronto Metropolitan University,W20221203ONTTMU
2022-2023,6331ad34e0927e69680a2a75,2022-12-03T20:00:00Z,Regina@BCOkanagan,British Columbia - Okanagan,Regina (Canada) Cougars,W20221203UBCOREG
2022-2023,633159f8e0927e6968cc1b29,2022-12-03T19:00:00Z,Bishops@McGill,McGill University Martlets,Bishops Gaiters,W20221203MCGBIS
2022-2023,6332dcb1cf31008b53145682,2022-12-02T23:30:00Z,MacEwan@ThompsonRivers,Thompson Rivers University Wolfpack,MacEwan University Griffins,W20221202TRUMAC
2022-2023,63317f86e0927e6968d0d353,2022-12-02T23:00:00Z,Alberta@BritishColumbia,British Columbia Thunderbirds,Alberta Pandas,W20221202UBCALB
2022-2023,6332d479cf31008b53b67e0b,2022-12-02T23:00:00Z,Calgary@Lethbridge,Lethbridge Pronghorns,Calgary Dinos,W20221202LETCAL
2022-2023,6332d5c5cf31008b53c7527a,2022-12-02T23:00:00Z,FraserValley@TrinityWestern,Trinity Western Spartans,Fraser Valley Cascades,W20221202TWUUFV
2022-2023,63331072cf31008b5346ff11,2022-12-02T23:00:00Z,Laurier@Nipissing,Nipissing Lakers,Wilfrid Laurier,W20221202NIPWLU
2022-2023,6333150ccf31008b53662faf,2022-12-02T23:00:00Z,Algoma@UniOttawa,Ottawa Gee-Gees,Algoma Thunderbirds,W20221202OTTALG
2022-2023,633319afcf31008b538af893,2022-12-02T23:00:00Z,CarletonUni@Brock,Brock Badgers,Carleton University Ravens,W20221202BROCAR
2022-2023,633319cdcf31008b538be3ef,2022-12-02T23:00:00Z,Waterloo@Laurentian,Laurentian Voyageurs,Waterloo Warriors,W20221202LAUWAT
2022-2023,63332335cf31008b53db9c4e,2022-12-02T23:00:00Z,TorontoMetro@QueensOntario,Queens (ON) University Golden Gaels,Toronto Metropolitan University,W20221202QUETMU
2022-2023,6333f165cf31008b537291a6,2022-12-02T23:00:00Z,Lakehead@WesternOntario,Western Ontario Mustangs,Lakehead University Thunderwolves,W20221202WESLAK
2022-2023,6333fd47cf31008b53eff6a9,2022-12-02T23:00:00Z,TorontoVarBlues@OntarioTech,Ontario Tech,Toronto Varsity Blues,W20221202ONTTOR
2022-2023,633415a2cf31008b53fbe578,2022-12-02T23:00:00Z,Saskatchewan@ManitobaBisons,Manitoba Bisons,Saskatchewan Huskies,W20221202MANSAS
2022-2023,63341809cf31008b5315ad2e,2022-12-02T23:00:00Z,MountRoyal@Victoria,Victoria Vikes,Mount Royal Cougars,W20221202VICMRU
2022-2023,6331ad33e0927e69680a15f7,2022-12-02T22:00:00Z,Regina@BCOkanagan,British Columbia - Okanagan,Regina (Canada) Cougars,W20221202UBCOREG
2022-2023,63315d7ae0927e6968037d2b,2022-12-01T23:00:00Z,Laval@QuebecMontreal,University Quebec - Montreal,Laval University,W20221201UQALAV
2022-2023,6331a87be0927e6968d4eb20,2022-12-01T23:00:00Z,BrandonUni@Winnipeg,Winnipeg Wesmen,Brandon University Bobcats,W20221201WINBRA
2022-2023,63332442cf31008b53e525c3,2022-11-30T23:00:00Z,McMaster@Guelph,Guelph Gryphons,McMaster Marauders,W20221130GUEMAC
2022-2023,633415a1cf31008b53fbde61,2022-11-27T00:00:00Z,ManitobaBisons@Regina,Regina (Canada) Cougars,Manitoba Bisons,W20221127REGMAN
2022-2023,63301c5fe0927e69681f81b5,2022-11-26T23:00:00Z,QuebecMontreal@Concordia(QUE),Concordia (QUE) Stingers,University Quebec - Montreal,W20221126CONUQA
2022-2023,633174eee0927e6968498b73,2022-11-26T23:00:00Z,PrinceEdward@Dalhousie,Dalhousie Tigers,Prince Edward Island Panthers,W20221126DALUPEI
2022-2023,633178aee0927e69687c0c98,2022-11-26T23:00:00Z,NewBrunswick@StFrancisXavier,St. Francis Xavier X-Women,New Brunswick Varsity Reds,W20221126SFXUNB
2022-2023,6332ddd6cf31008b531f7052,2022-11-26T23:00:00Z,Winnipeg@MacEwan,MacEwan University Griffins,Winnipeg Wesmen,W20221126MACWIN
2022-2023,63330f2ccf31008b533f4144,2022-11-26T23:00:00Z,OntarioTech@Laurier,Wilfrid Laurier,Ontario Tech,W20221126WLUONT
2022-2023,633319cbcf31008b538bda42,2022-11-26T23:00:00Z,TorontoVarBlues@Laurentian,Laurentian Voyageurs,Toronto Varsity Blues,W20221126LAUTOR
2022-2023,63331c34cf31008b53a1ae66,2022-11-26T23:00:00Z,WesternOntario@CarletonUni,Carleton University Ravens,Western Ontario Mustangs,W20221126CARWES
2022-2023,63332334cf31008b53db9224,2022-11-26T23:00:00Z,TorontoMetro@Nipissing,Nipissing Lakers,Toronto Metropolitan University,W20221126NIPTMU
2022-2023,6333f024cf31008b536709d4,2022-11-26T23:00:00Z,McMaster@Lakehead,Lakehead University Thunderwolves,McMaster Marauders,W20221126LAKMAC
2022-2023,6333fe5ecf31008b53fc6be8,2022-11-26T23:00:00Z,Windsor@UniOttawa,Ottawa Gee-Gees,Windsor Lancers,W20221126OTTWIN
2022-2023,630ddcf0da00e150d56a969c,2022-11-26T22:00:00Z,RedeemerUniversity@Humber,Humber College (ON),Redeemer Royals,W20221126UNKUNK
2022-2023,6331a87ae0927e6968d4d78c,2022-11-26T22:00:00Z,BrandonUni@Saskatchewan,Saskatchewan Huskies,Brandon University Bobcats,W20221126SASBRA
2022-2023,6332d478cf31008b53b67427,2022-11-26T22:00:00Z,Calgary@NorthernBC,Northern British Columbia Timberwolves,Calgary Dinos,W20221126UNBCCAL
2022-2023,6332d945cf31008b53f03d73,2022-11-26T22:00:00Z,ThompsonRivers@Lethbridge,Lethbridge Pronghorns,Thompson Rivers University Wolfpack,W20221126LETTRU
2022-2023,633446dfcf31008b53e95d4a,2022-11-26T22:00:00Z,TrinityWestern@Victoria,Victoria Vikes,Trinity Western Spartans,W20221126VICTWU
2022-2023,6332cfcacf31008b537b4b50,2022-11-26T21:00:00Z,BritishColumbia@MountRoyal,Mount Royal Cougars,British Columbia Thunderbirds,W20221126MRUUBC
2022-2023,633402f6cf31008b532de818,2022-11-26T21:00:00Z,QueensOntario@Waterloo,Waterloo Warriors,Queens (ON) University Golden Gaels,W20221126WATQUE
2022-2023,6331ad32e0927e69680a061f,2022-11-26T20:00:00Z,FraserValley@BCOkanagan,British Columbia - Okanagan,Fraser Valley Cascades,W20221126UBCOUFV
2022-2023,63315d79e0927e6968036e25,2022-11-26T19:00:00Z,Laval@McGill,McGill University Martlets,Laval University,W20221126MCGLAV
2022-2023,633313d5cf31008b535cebf9,2022-11-26T19:00:00Z,Guelph@Algoma,Algoma Thunderbirds,Guelph Gryphons,W20221126ALGGUE
2022-2023,6334159fcf31008b53fbd2f6,2022-11-26T00:00:00Z,ManitobaBisons@Regina,Regina (Canada) Cougars,Manitoba Bisons,W20221126REGMAN
2022-2023,63316f12e0927e6968fb1e10,2022-11-25T23:00:00Z,NewBrunswick@CapeBreton,Cape Breton Capers,New Brunswick Varsity Reds,W20221125CBUNB
2022-2023,633174ede0927e6968497e44,2022-11-25T23:00:00Z,StFrancisXavier@Dalhousie,Dalhousie Tigers,St. Francis Xavier X-Women,W20221125DALSFX
2022-2023,63317acce0927e696895ba6b,2022-11-25T23:00:00Z,PrinceEdward@SaintMary's(CAN),Saint Mary's (CAN) Huskies,Prince Edward Island Panthers,W20221125SMUUPEI
2022-2023,6331a879e0927e6968d4c92a,2022-11-25T23:00:00Z,BrandonUni@Saskatchewan,Saskatchewan Huskies,Brandon University Bobcats,W20221125SASBRA
2022-2023,6332d477cf31008b53b662d4,2022-11-25T23:00:00Z,Calgary@NorthernBC,Northern British Columbia Timberwolves,Calgary Dinos,W20221125UNBCCAL
2022-2023,6332d944cf31008b53f03650,2022-11-25T23:00:00Z,ThompsonRivers@Lethbridge,Lethbridge Pronghorns,Thompson Rivers University Wolfpack,W20221125LETTRU
2022-2023,6332ddd4cf31008b531f69e2,2022-11-25T23:00:00Z,Winnipeg@MacEwan,MacEwan University Griffins,Winnipeg Wesmen,W20221125MACWIN
2022-2023,63330f2bcf31008b533f3b9b,2022-11-25T23:00:00Z,QueensOntario@Laurier,Wilfrid Laurier,Queens (ON) University Golden Gaels,W20221125WLUQUE
2022-2023,633313d4cf31008b535ce161,2022-11-25T23:00:00Z,Guelph@Algoma,Algoma Thunderbirds,Guelph Gryphons,W20221125ALGGUE
2022-2023,63331774cf31008b5378b0ef,2022-11-25T23:00:00Z,Brock@York(ONT),York (ONT) Lions,Brock Badgers,W20221125YORBRO
2022-2023,633319cacf31008b538bd3b6,2022-11-25T23:00:00Z,TorontoMetro@Laurentian,Laurentian Voyageurs,Toronto Metropolitan University,W20221125LAUTMU
2022-2023,63331c33cf31008b53a1a667,2022-11-25T23:00:00Z,Windsor@CarletonUni,Carleton University Ravens,Windsor Lancers,W20221125CARWIN
2022-2023,6333f023cf31008b5366f8a2,2022-11-25T23:00:00Z,McMaster@Lakehead,Lakehead University Thunderwolves,McMaster Marauders,W20221125LAKMAC
2022-2023,6333f987cf31008b53c73239,2022-11-25T23:00:00Z,TorontoVarBlues@Nipissing,Nipissing Lakers,Toronto Varsity Blues,W20221125NIPTOR
2022-2023,6333fc12cf31008b53e2eb08,2022-11-25T23:00:00Z,OntarioTech@Waterloo,Waterloo Warriors,Ontario Tech,W20221125WATONT
2022-2023,6333fe5ccf31008b53fc623e,2022-11-25T23:00:00Z,WesternOntario@UniOttawa,Ottawa Gee-Gees,Western Ontario Mustangs,W20221125OTTWES
2022-2023,633446ddcf31008b53e95216,2022-11-25T23:00:00Z,TrinityWestern@Victoria,Victoria Vikes,Trinity Western Spartans,W20221125VICTWU
2022-2023,6331ad31e0927e696809fad4,2022-11-25T22:00:00Z,FraserValley@BCOkanagan,British Columbia - Okanagan,Fraser Valley Cascades,W20221125UBCOUFV
2022-2023,6332cfc9cf31008b537b3de8,2022-11-25T22:00:00Z,BritishColumbia@MountRoyal,Mount Royal Cougars,British Columbia Thunderbirds,W20221125MRUUBC
2022-2023,63301a26e0927e6968f8b074,2022-11-24T23:00:00Z,Concordia(QUE)@Bishops,Bishops Gaiters,Concordia (QUE) Stingers,W20221124BISCON
2022-2023,63316801e0927e696899d2d2,2022-11-23T23:00:00Z,Acadia@SaintMary's(CAN),Saint Mary's (CAN) Huskies,Acadia Axewomen,W20221123SMUACA
2022-2023,63317627e0927e696859dd38,2022-11-20T17:00:00Z,MemorialCan@StFrancisXavier,St. Francis Xavier X-Women,Memorial Sea-Hawks,W20221120SFXMEM
2022-2023,63332441cf31008b53e51cd5,2022-11-19T23:24:00Z,York(ONT)@Guelph,Guelph Gryphons,York (ONT) Lions,W20221119GUEYOR
2022-2023,630f0d13dd74c60c3b46be6e,2022-11-19T23:00:00Z,NiagaraKnights@RedeemerUniversity,Redeemer Royals,Niagara Knights,W20221119UNKUNK
2022-2023,63301a24e0927e6968f899ca,2022-11-19T23:00:00Z,Concordia(QUE)@Laval,Laval University,Concordia (QUE) Stingers,W20221119LAVCON
2022-2023,63317626e0927e696859cc74,2022-11-19T23:00:00Z,MemorialCan@StFrancisXavier,St. Francis Xavier X-Women,Memorial Sea-Hawks,W20221119SFXMEM
2022-2023,633178ade0927e69687bfdeb,2022-11-19T23:00:00Z,PrinceEdward@NewBrunswick,New Brunswick Varsity Reds,Prince Edward Island Panthers,W20221119UNBUPEI
2022-2023,63331071cf31008b5346f588,2022-11-19T23:00:00Z,Laurier@Lakehead,Lakehead University Thunderwolves,Wilfrid Laurier,W20221119LAKWLU
2022-2023,63331773cf31008b5378a7c3,2022-11-19T23:00:00Z,Brock@McMaster,McMaster Marauders,Brock Badgers,W20221119MACBRO
2022-2023,633319b9cf31008b538b4b70,2022-11-19T23:00:00Z,Laurentian@Windsor,Windsor Lancers,Laurentian Voyageurs,W20221119WINLAU
2022-2023,6333f86ecf31008b53badcea,2022-11-19T23:00:00Z,Nipissing@WesternOntario,Western Ontario Mustangs,Nipissing Lakers,W20221119WESNIP
2022-2023,6333fc11cf31008b53e2deb2,2022-11-19T23:00:00Z,QueensOntario@OntarioTech,Ontario Tech,Queens (ON) University Golden Gaels,W20221119ONTQUE
2022-2023,6331aad0e0927e6968eed79f,2022-11-19T22:30:00Z,BCOkanagan@ThompsonRivers,Thompson Rivers University Wolfpack,British Columbia - Okanagan,W20221119TRUUBCO
2022-2023,63317f7ee0927e6968d06e1a,2022-11-19T22:00:00Z,Victoria@Alberta,Alberta Pandas,Victoria Vikes,W20221119ALBVIC
2022-2023,6331a628e0927e6968bc33e0,2022-11-19T22:00:00Z,Lethbridge@BrandonUni,Brandon University Bobcats,Lethbridge Pronghorns,W20221119BRALET
2022-2023,6332cfc7cf31008b537b2702,2022-11-19T22:00:00Z,BritishColumbia@TrinityWestern,Trinity Western Spartans,British Columbia Thunderbirds,W20221119TWUUBC
2022-2023,6332d81fcf31008b53e29b71,2022-11-19T22:00:00Z,NorthernBC@FraserValley,Fraser Valley Cascades,Northern British Columbia Timberwolves,W20221119UFVUNBC
2022-2023,6332d352cf31008b53a8f2ca,2022-11-19T21:00:00Z,MacEwan@Calgary,Calgary Dinos,MacEwan University Griffins,W20221119CALMAC
2022-2023,633159f7e0927e6968cbfd9d,2022-11-19T19:00:00Z,Bishops@QuebecMontreal,University Quebec - Montreal,Bishops Gaiters,W20221119UQABIS
2022-2023,633321edcf31008b53cf8da2,2022-11-19T19:00:00Z,Algoma@TorontoMetro,Toronto Metropolitan University,Algoma Thunderbirds,W20221119TMUALG
2022-2023,63316800e0927e696899c195,2022-11-18T23:00:00Z,Acadia@Dalhousie,Dalhousie Tigers,Acadia Axewomen,W20221118DALACA
2022-2023,63316f11e0927e6968fb0fd3,2022-11-18T23:00:00Z,SaintMary's(CAN)@CapeBreton,Cape Breton Capers,Saint Mary's (CAN) Huskies,W20221118CBSMU
2022-2023,63317f7ce0927e6968d060b3,2022-11-18T23:00:00Z,Victoria@Alberta,Alberta Pandas,Victoria Vikes,W20221118ALBVIC
2022-2023,6332cfc6cf31008b537b128d,2022-11-18T23:00:00Z,BritishColumbia@TrinityWestern,Trinity Western Spartans,British Columbia Thunderbirds,W20221118TWUUBC
2022-2023,6332d351cf31008b53a8e953,2022-11-18T23:00:00Z,MacEwan@Calgary,Calgary Dinos,MacEwan University Griffins,W20221118CALMAC
2022-2023,6332d81ecf31008b53e29294,2022-11-18T23:00:00Z,NorthernBC@FraserValley,Fraser Valley Cascades,Northern British Columbia Timberwolves,W20221118UFVUNBC
2022-2023,6333150bcf31008b536625c3,2022-11-18T23:00:00Z,Algoma@TorontoVarBlues,Toronto Varsity Blues,Algoma Thunderbirds,W20221118TORALG
2022-2023,633319aecf31008b538af19c,2022-11-18T23:00:00Z,Waterloo@Brock,Brock Badgers,Waterloo Warriors,W20221118BROWAT
2022-2023,633319b8cf31008b538b4129,2022-11-18T23:00:00Z,Laurentian@WesternOntario,Western Ontario Mustangs,Laurentian Voyageurs,W20221118WESLAU
2022-2023,63331e68cf31008b53b38b73,2022-11-18T23:00:00Z,CarletonUni@QueensOntario,Queens (ON) University Golden Gaels,Carleton University Ravens,W20221118QUECAR
2022-2023,63332333cf31008b53db8bb2,2022-11-18T23:00:00Z,TorontoMetro@McMaster,McMaster Marauders,Toronto Metropolitan University,W20221118MACTMU
2022-2023,6333f022cf31008b5366ecdd,2022-11-18T23:00:00Z,UniOttawa@Lakehead,Lakehead University Thunderwolves,Ottawa Gee-Gees,W20221118LAKOTT
2022-2023,6333f86ccf31008b53bacd7d,2022-11-18T23:00:00Z,Nipissing@Windsor,Windsor Lancers,Nipissing Lakers,W20221118WINNIP
2022-2023,6331aacfe0927e6968eebf0d,2022-11-18T22:30:00Z,BCOkanagan@ThompsonRivers,Thompson Rivers University Wolfpack,British Columbia - Okanagan,W20221118TRUUBCO
2022-2023,6378d949b609de041bf12a62,2022-11-18T18:00:00Z,Lethbridge@BrandonUni,Brandon University Bobcats,Lethbridge Pronghorns,W20221118BRALET
2022-2023,633159f6e0927e6968cbe7ef,2022-11-17T23:00:00Z,Laval@Bishops,Bishops Gaiters,Laval University,W20221117BISLAV
2022-2023,6331622ee0927e696846bbe2,2022-11-17T23:00:00Z,QuebecMontreal@McGill,McGill University Martlets,University Quebec - Montreal,W20221117MCGUQA
2022-2023,630f0d12dd74c60c3b46b733,2022-11-16T23:00:00Z,RedeemerUniversity@Fanshawe,Fanshawe College Falcons,Redeemer Royals,W20221116UNKUNK
2022-2023,63330f29cf31008b533f365b,2022-11-16T23:00:00Z,Guelph@Laurier,Wilfrid Laurier,Guelph Gryphons,W20221116WLUGUE
2022-2023,63340678cf31008b53577586,2022-11-16T23:00:00Z,TorontoVarBlues@York(ONT),York (ONT) Lions,Toronto Varsity Blues,W20221116YORTOR
2022-2023,6331a878e0927e6968d4c055,2022-11-13T20:00:00Z,BrandonUni@BCOkanagan,British Columbia - Okanagan,Brandon University Bobcats,W20221113UBCOBRA
2022-2023,6332cd6fcf31008b53514e86,2022-11-13T19:00:00Z,NorthernBC@BritishColumbia,British Columbia Thunderbirds,Northern British Columbia Timberwolves,W20221113UBCUNBC
2022-2023,6333f4d1cf31008b53945e58,2022-11-13T18:00:00Z,QueensOntario@McMaster,McMaster Marauders,Queens (ON) University Golden Gaels,W20221113MACQUE
2022-2023,6331728ee0927e69682b0b0e,2022-11-13T16:30:00Z,Dalhousie@MemorialCan,Memorial Sea-Hawks,Dalhousie Tigers,W20221113MEMDAL
2022-2023,633178ace0927e69687bed39,2022-11-12T23:00:00Z,NewBrunswick@SaintMary's(CAN),Saint Mary's (CAN) Huskies,New Brunswick Varsity Reds,W20221112SMUUNB
2022-2023,6332da5ecf31008b53fc54c1,2022-11-12T23:00:00Z,Lethbridge@TrinityWestern,Trinity Western Spartans,Lethbridge Pronghorns,W20221112TWULET
2022-2023,6333106fcf31008b5346ec4a,2022-11-12T23:00:00Z,Laurier@TorontoVarBlues,Toronto Varsity Blues,Wilfrid Laurier,W20221112TORWLU
2022-2023,633319adcf31008b538ae4e3,2022-11-12T23:00:00Z,Lakehead@Brock,Brock Badgers,Lakehead University Thunderwolves,W20221112BROLAK
2022-2023,633319c9cf31008b538bcddb,2022-11-12T23:00:00Z,CarletonUni@Laurentian,Laurentian Voyageurs,Carleton University Ravens,W20221112LAUCAR
2022-2023,6333f986cf31008b53c72b4c,2022-11-12T23:00:00Z,UniOttawa@Nipissing,Nipissing Lakers,Ottawa Gee-Gees,W20221112NIPOTT
2022-2023,6333fc10cf31008b53e2d002,2022-11-12T23:00:00Z,OntarioTech@York(ONT),York (ONT) Lions,Ontario Tech,W20221112YORONT
2022-2023,633408cfcf31008b5371b4c2,2022-11-12T23:00:00Z,Windsor@Waterloo,Waterloo Warriors,Windsor Lancers,W20221112WATWIN
2022-2023,633445c8cf31008b53e187a4,2022-11-12T23:00:00Z,Saskatchewan@Regina,Regina (Canada) Cougars,Saskatchewan Huskies,W20221112REGSAS
2022-2023,6331728de0927e69682af62c,2022-11-12T22:30:00Z,Dalhousie@MemorialCan,Memorial Sea-Hawks,Dalhousie Tigers,W20221112MEMDAL
2022-2023,630f0d11dd74c60c3b46a754,2022-11-12T22:00:00Z,Sheridan@RedeemerUniversity,Redeemer Royals,Sheridan Bruins,W20221112UNKUNK
2022-2023,63317f7be0927e6968d04e7d,2022-11-12T22:00:00Z,Calgary@Alberta,Alberta Pandas,Calgary Dinos,W20221112ALBCAL
2022-2023,6331a877e0927e6968d4b970,2022-11-12T22:00:00Z,BrandonUni@BCOkanagan,British Columbia - Okanagan,Brandon University Bobcats,W20221112UBCOBRA
2022-2023,6332d81dcf31008b53e28120,2022-11-12T22:00:00Z,ManitobaBisons@FraserValley,Fraser Valley Cascades,Manitoba Bisons,W20221112UFVMAN
2022-2023,6332dcb0cf31008b53144fc5,2022-11-12T22:00:00Z,MacEwan@MountRoyal,Mount Royal Cougars,MacEwan University Griffins,W20221112MRUMAC
2022-2023,63344a5acf31008b53038914,2022-11-12T22:00:00Z,Winnipeg@Victoria,Victoria Vikes,Winnipeg Wesmen,W20221112VICWIN
2022-2023,633313d3cf31008b535cd977,2022-11-12T21:00:00Z,WesternOntario@Algoma,Algoma Thunderbirds,Western Ontario Mustangs,W20221112ALGWES
2022-2023,63301c5ee0927e69681f73e7,2022-11-12T19:00:00Z,McGill@Concordia(QUE),Concordia (QUE) Stingers,McGill University Martlets,W20221112CONMCG
2022-2023,63316a6ce0927e6968ba1f29,2022-11-12T19:00:00Z,CapeBreton@Acadia,Acadia Axewomen,Cape Breton Capers,W20221112ACACB
2022-2023,63317acbe0927e696895b53c,2022-11-12T19:00:00Z,StFrancisXavier@PrinceEdward,Prince Edward Island Panthers,St. Francis Xavier X-Women,W20221112UPEISFX
2022-2023,6332cd6dcf31008b535128e5,2022-11-12T19:00:00Z,NorthernBC@BritishColumbia,British Columbia Thunderbirds,Northern British Columbia Timberwolves,W20221112UBCUNBC
2022-2023,63315cbde0927e6968f6e746,2022-11-11T23:00:00Z,QuebecMontreal@Laval,Laval University,University Quebec - Montreal,W20221111LAVUQA
2022-2023,63316a6be0927e6968ba0fb2,2022-11-11T23:00:00Z,CapeBreton@Acadia,Acadia Axewomen,Cape Breton Capers,W20221111ACACB
2022-2023,633178abe0927e69687bd9f3,2022-11-11T23:00:00Z,NewBrunswick@SaintMary's(CAN),Saint Mary's (CAN) Huskies,New Brunswick Varsity Reds,W20221111SMUUNB
2022-2023,63317acae0927e696895acd7,2022-11-11T23:00:00Z,StFrancisXavier@PrinceEdward,Prince Edward Island Panthers,St. Francis Xavier X-Women,W20221111UPEISFX
2022-2023,63317f7ae0927e6968d03915,2022-11-11T23:00:00Z,Calgary@Alberta,Alberta Pandas,Calgary Dinos,W20221111ALBCAL
2022-2023,6332d81bcf31008b53e27676,2022-11-11T23:00:00Z,ManitobaBisons@FraserValley,Fraser Valley Cascades,Manitoba Bisons,W20221111UFVMAN
2022-2023,6332dcaecf31008b53143e03,2022-11-11T23:00:00Z,MacEwan@MountRoyal,Mount Royal Cougars,MacEwan University Griffins,W20221111MRUMAC
2022-2023,6333106ecf31008b5346e48d,2022-11-11T23:00:00Z,Laurier@Guelph,Guelph Gryphons,Wilfrid Laurier,W20221111GUEWLU
2022-2023,633313d2cf31008b535cd07b,2022-11-11T23:00:00Z,WesternOntario@Algoma,Algoma Thunderbirds,Western Ontario Mustangs,W20221111ALGWES
