Season,GameID,UTCDate,GameName,Team1_FullName,Team2_FullName,GameID_DB
2017-2018,5a92da4ae182fd4d2f7ae2ae,2018-02-25T01:00:00Z,CanadaWest - TrinityWestern@Saskatchewan,Saskatchewan Huskies,Trinity Western Spartans,W20180225SASTWU
2017-2018,5a92e251e182fd4d2fc98c4f,2018-02-25T00:00:00Z,OUA - Lakehead@Windsor,Windsor Lancers,Lakehead University Thunderwolves,W20180225WINLAK
2017-2018,5a92c65fe182fd4d2fc4da4b,2018-02-24T23:00:00Z,OUA - UniOttawa@QueensOntario,Queens (ON) University Golden Gaels,Ottawa Gee-Gees,W20180224QUEOTT
2017-2018,5a92b23be182fd4d2f1738e0,2018-02-24T23:00:00Z,Dalhousie@PrinceEdward,Prince Edward Island Panthers,Dalhousie Tigers,W20180224UPEIDAL
2017-2018,5a92d81de182fd4d2f66cdf5,2018-02-24T23:00:00Z,OUA - RyersonUni@CarletonUni,Carleton University Ravens,Ryerson University Rams,W20180224CARUNK
2017-2018,5a92d317e182fd4d2f33b5d1,2018-02-24T23:00:00Z,StFrancisXavier@NewBrunswick,New Brunswick Varsity Reds,St. Francis Xavier X-Men,W20180224UNBUNK
2017-2018,5a95b9d12cb661f29376facf,2018-02-24T21:00:00Z,Laval@Concordia(QUE),Concordia (QUE) Stingers,Laval University,W20180224CONLAV
2017-2018,5a927a3be182fd4d2f57374d,2018-02-24T18:00:00Z,OUA - WesternOntario@McMaster,McMaster Marauders,Western Ontario Mustangs,W20180224MACWES
2017-2018,5a931748e182fd4d2fb80a95,2018-02-24T18:00:00Z,QuebecMontreal@McGill,McGill University Martlets,University Quebec - Montreal,W20180224MCGUQA
2017-2018,5a9218492cb661f293ec4abf,2018-02-24T17:00:00Z,SaintMary's(CAN)@MemorialCan,Memorial Sea-Hawks,Saint Mary's (CAN) Huskies  ,W20180224MEMUNK
2017-2018,5a9133b82cb661f29384d9ba,2018-02-24T00:00:00Z,CanadaWest - Calgary@Regina,Regina (Canada) Cougars,Calgary Dinos,W20180224REGCAL
2017-2018,5a9134792cb661f29390a894,2018-02-24T00:00:00Z,CanadaWest - TrinityWestern@Saskatchewan,Saskatchewan Huskies,Trinity Western Spartans,W20180224SASTWU
2017-2018,5a915ed72cb661f293b50d22,2018-02-23T23:00:00Z,Concordia(QUE)@Bishops,Bishops Gaiters,Concordia (QUE) Stingers,W20180223BISCON
2017-2018,5a91125f2cb661f2933a0892,2018-02-23T23:00:00Z,SaintMary's(CAN)@MemorialCan,Memorial Sea-Hawks,Saint Mary's (CAN) Huskies  ,W20180223MEMUNK
2017-2018,5a912e742cb661f2934587bb,2018-02-23T23:00:00Z,StFrancisXavier@PrinceEdward,Prince Edward Island Panthers,St. Francis Xavier X-Women,W20180223UPEISFX
2017-2018,5a913bba2cb661f2930777d2,2018-02-23T23:00:00Z,Dalhousie@NewBrunswick,New Brunswick Varsity Reds,Dalhousie Tigers,W20180223UNBDAL
2017-2018,5a9121652cb661f293ca99eb,2018-02-23T23:00:00Z,Acadia@CapeBreton,Cape Breton Capers,Acadia Axewomen,W20180223CBACA
2017-2018,5a900df32cb661f2934ae503,2018-02-23T00:00:00Z,CanadaWest - Calgary@Regina,Regina (Canada) Cougars,Calgary Dinos,W20180223REGCAL
2017-2018,5a90020b2cb661f293ee7bdc,2018-02-23T00:00:00Z,CanadaWest - TrinityWestern@Saskatchewan,Saskatchewan Huskies,Trinity Western Spartans,W20180223SASTWU
2017-2018,5a8fefde2cb661f29369df03,2018-02-22T23:00:00Z,McGill@Laval,Laval University,McGill University Martlets,W20180222LAVMCG
2017-2018,5a8e81612cb661f293d7594a,2018-02-22T00:00:00Z,OUA - Laurier@Lakehead,Lakehead University Thunderwolves,Wilfrid Laurier,W20180222LAKWLU
2017-2018,5a8eacad2cb661f29316cea0,2018-02-22T00:00:00Z,OUA - WesternOntario@Guelph,Guelph Gryphons,Western Ontario Mustangs,W20180222GUEWES
2017-2018,5a8e9b3a2cb661f29391ed5d,2018-02-22T00:00:00Z,OUA - TorontoVarBlues@UniOttawa,Ottawa Gee-Gees,Toronto Varsity Blues,W20180222OTTTOR
2017-2018,5a8ec16b2cb661f293c24ace,2018-02-21T23:00:00Z,OUA - York(ONT)@RyersonUni,Ryerson University Rams,York (ONT) Lions,W20180221UNKYOR
2017-2018,5a8b1ba6f63adec3bbb73c65,2018-02-18T18:00:00Z,QuebecMontreal@Laval,Laval University,University Quebec - Montreal,W20180218LAVUQA
2017-2018,5a8afcf5f63adec3bb13ef65,2018-02-18T18:00:00Z,MemorialCan@StFrancisXavier,St. Francis Xavier X-Men,Memorial Sea-Hawks,W20180218UNKMEM
2017-2018,5a89d8fef63adec3bbd6cee9,2018-02-18T00:00:00Z,CanadaWest - Victoria@Calgary,Calgary Dinos,Victoria Vikes,W20180218CALVIC
2017-2018,5a8aa4baf63adec3bbab9dca,2018-02-17T23:00:00Z,Acadia@Dalhousie,Dalhousie Tigers,Acadia Axewomen,W20180217DALACA
2017-2018,5a8a9fcbf63adec3bb8a005d,2018-02-17T23:00:00Z,Laurentian@RyersonUni,Ryerson University Rams,Laurentian Voyageurs ,W20180217UNKUNK
2017-2018,5a89fc06f63adec3bb32b211,2018-02-17T23:00:00Z,QueensOntario@CarletonUni,Carleton University Ravens,Queens (ON) University Golden Gaels,W20180217CARQUE
2017-2018,5a89e5f7f63adec3bb569114,2018-02-17T23:00:00Z,York(ONT)@UniOttawa,Ottawa Gee-Gees,York (ONT) Lions,W20180217OTTYOR
2017-2018,5a8aa26af63adec3bb9c600c,2018-02-17T23:00:00Z,Nipissing@TorontoVarBlues,Toronto Varsity Blues,Nipissing Lakers,W20180217TORNIP
2017-2018,5a899551f63adec3bb270463,2018-02-17T23:00:00Z,Laurier@Lakehead,Lakehead University Thunderwolves,Wilfrid Laurier,W20180217LAKWLU
2017-2018,5a89f782f63adec3bb04dce1,2018-02-17T23:00:00Z,PrinceEdward@NewBrunswick,New Brunswick Varsity Reds,Prince Edward Island Panthers,W20180217UNBUPEI
2017-2018,5a8a0f4ff63adec3bb01874e,2018-02-17T23:00:00Z,Algoma@McMaster,McMaster Marauders,Algoma Thunderbirds,W20180217MACALG
2017-2018,5a89f6b4f63adec3bbfc2813,2018-02-17T23:00:00Z,MemorialCan@StFrancisXavier,St. Francis Xavier X-Men,Memorial Sea-Hawks,W20180217UNKMEM
2017-2018,5a8978c5f63adec3bb389fbc,2018-02-17T21:00:00Z,CapeBreton@SaintMary's(CAN),Saint Mary's (CAN) Huskies  ,Cape Breton Capers,W20180217UNKCB
2017-2018,5a89cb98f63adec3bb4f7c16,2018-02-17T21:00:00Z,Bishops@McGill,McGill University Martlets,Bishops Gaiters,W20180217MCGBIS
2017-2018,5a892704f63adec3bb0f834d,2018-02-17T18:00:00Z,WesternOntario@Guelph,Guelph Gryphons,Western Ontario Mustangs,W20180217GUEWES
2017-2018,5a8988c6f63adec3bbb6a5b6,2018-02-17T08:27:00Z,Brock@Windsor,Windsor Lancers,Brock Badgers,W20180217WINBRO
2017-2018,5a8c17aff63adec3bbd87f64,2018-02-17T05:00:00Z,Canada West - Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen,W20180217SASWIN
2017-2018,5a885950f63adec3bb4a06ea,2018-02-17T00:00:00Z,CanadaWest - Alberta@TrinityWestern,Trinity Western Spartans,Alberta Pandas,W20180217TWUALB
2017-2018,5a882b80f63adec3bbe5e15a,2018-02-17T00:00:00Z,CanadaWest - BritishColumbia@Regina,Regina (Canada) Cougars,British Columbia Thunderbirds,W20180217REGUBC
2017-2018,5a8828aaf63adec3bbd32652,2018-02-17T00:00:00Z,CanadaWest - Victoria@Calgary,Calgary Dinos,Victoria Vikes,W20180217CALVIC
2017-2018,5a881f4ef63adec3bb93fa94,2018-02-17T00:00:00Z,CanadaWest - Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen,W20180217SASWIN
2017-2018,5a883f54f63adec3bb771184,2018-02-16T23:00:00Z,Algoma@McMaster,McMaster Marauders,Algoma Thunderbirds,W20180216MACALG
2017-2018,5a881046f63adec3bb35bfb0,2018-02-16T23:00:00Z,Waterloo@Windsor,Windsor Lancers,Waterloo Warriors,W20180216WINWAT
2017-2018,5a882459f63adec3bbb5e5a0,2018-02-16T23:00:00Z,Nipissing@RyersonUni,Ryerson University Rams,Nipissing Lakers,W20180216UNKNIP
2017-2018,5a881b29f63adec3bb7a2541,2018-02-16T23:00:00Z,PrinceEdward@NewBrunswick,New Brunswick Varsity Reds,Prince Edward Island Panthers,W20180216UNBUPEI
2017-2018,5a88007bf63adec3bbd4cbff,2018-02-16T23:00:00Z,CapeBreton@SaintMary's(CAN),Saint Mary's (CAN) Huskies  ,Cape Breton Capers,W20180216UNKCB
2017-2018,5a88063bf63adec3bbf9a20f,2018-02-16T23:00:00Z,Laurentian@TorontoVarBlues,Toronto Varsity Blues,Laurentian Voyageurs ,W20180216TORUNK
2017-2018,5a881580f63adec3bb55a0a2,2018-02-16T23:00:00Z,York(ONT)@CarletonUni,Carleton University Ravens,York (ONT) Lions,W20180216CARYOR
2017-2018,5a8817d6f63adec3bb6553bd,2018-02-16T23:00:00Z,QueensOntario@UniOttawa,Ottawa Gee-Gees,Queens (ON) University Golden Gaels,W20180216OTTQUE
2017-2018,5a88078bf63adec3bb0158bb,2018-02-16T23:00:00Z,Laurier@Lakehead,Lakehead University Thunderwolves,Wilfrid Laurier,W20180216LAKWLU
2017-2018,5a86e33ff63adec3bbce3101,2018-02-16T00:00:00Z,CanadaWest - Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen,W20180216SASWIN
2017-2018,5a872373f63adec3bbac2649,2018-02-16T00:00:00Z,CanadaWest - Alberta@TrinityWestern,Trinity Western Spartans,Alberta Pandas,W20180216TWUALB
2017-2018,5a86ca96f63adec3bb23b4a3,2018-02-16T00:00:00Z,CanadaWest - BritishColumbia@Regina,Regina (Canada) Cougars,British Columbia Thunderbirds,W20180216REGUBC
2017-2018,5a86acf8f63adec3bb671e57,2018-02-15T23:00:00Z,Concordia(QUE)@QuebecMontreal,University Quebec - Montreal,Concordia (QUE) Stingers,W20180215UQACON
2017-2018,5a87662df63adec3bbc1c76e,2018-02-15T23:00:00Z,Dalhousie@Acadia,Acadia Axewomen,Dalhousie Tigers,W20180215ACADAL
2017-2018,5a8548b9f63adec3bbef9e8a,2018-02-14T23:00:00Z,Guelph@Waterloo,Waterloo Warriors,Guelph Gryphons,W20180214WATGUE
2017-2018,5a85abf5f63adec3bb379852,2018-02-14T23:00:00Z,Brock@WesternOntario,Western Ontario Mustangs,Brock Badgers,W20180214WESBRO
2017-2018,5a81cce7f63adec3bbc1eee1,2018-02-11T23:00:00Z,Bishops@Laval,Laval University,Bishops Gaiters,W20180211LAVBIS
2017-2018,5a8086cc6ca03e9fbbc9279b,2018-02-10T23:00:00Z,UniOttawa@Nipissing,Nipissing Lakers,Ottawa Gee-Gees,W20180210NIPOTT
2017-2018,5a80e0396ca03e9fbb382ee2,2018-02-10T23:00:00Z,TorontoVarBlues@York(ONT),York (ONT) Lions,Toronto Varsity Blues,W20180210YORTOR
2017-2018,5a80d45f6ca03e9fbbe85bed,2018-02-10T23:00:00Z,CarletonUni@Laurentian,Laurentian Voyageurs,Carleton University Ravens,W20180210LAUCAR
2017-2018,5a809f2d6ca03e9fbb70b4a1,2018-02-10T23:00:00Z,Lakehead@Brock,Brock Badgers,Lakehead University Thunderwolves,W20180210BROLAK
2017-2018,5a80a1ae6ca03e9fbb823a97,2018-02-10T23:00:00Z,RyersonUni@QueensOntario,Queens (ON) University Golden Gaels,Ryerson University Rams,W20180210QUEUNK
2017-2018,5a8183576ca03e9fbbf55196,2018-02-10T23:00:00Z,CapeBreton@Acadia,Acadia Axewomen,Cape Breton Capers,W20180210ACACB
2017-2018,5a880960f63adec3bb0c4fb3,2018-02-10T23:00:00Z,Laval@Bishops,Bishops Gaiters,Laval University,W20180210BISLAV
2017-2018,5a80a20e6ca03e9fbb84ca79,2018-02-10T23:00:00Z,Windsor@Algoma,Algoma Thunderbirds,Windsor Lancers,W20180210ALGWIN
2017-2018,5a8029e96ca03e9fbbab91a7,2018-02-10T18:00:00Z,WesternOntario@McMaster,McMaster Marauders,Western Ontario Mustangs,W20180210MACWES
2017-2018,5a81b83b6ca03e9fbb2805a0,2018-02-10T18:00:00Z,Guelph@Laurier,Wilfrid Laurier,Guelph Gryphons,W20180210WLUGUE
2017-2018,5a830a3ef63adec3bb7f6e81,2018-02-10T14:00:00Z,McGill@Concordia(QUE),Concordia (QUE) Stingers,McGill University Martlets,W20180210CONMCG
2017-2018,5a81900c6ca03e9fbb3c0d8a,2018-02-10T08:27:00Z,CanadaWest - ManitobaBisons@Alberta,Alberta Pandas,Manitoba Bisons,W20180210ALBMAN
2017-2018,5a7edc2a6ca03e9fbb59903f,2018-02-09T23:00:00Z,CapeBreton@Dalhousie,Dalhousie Tigers,Cape Breton Capers,W20180209DALCB
2017-2018,5a7efd116ca03e9fbb06c326,2018-02-09T23:00:00Z,Guelph@Waterloo,Waterloo Warriors,Guelph Gryphons,W20180209WATGUE
2018-2019,5c7d4d3d85d07ba9768c4c4b,2019-03-10T23:30:00Z,USport - McMaster@Laval,Laval University,McMaster Marauders,W20190310LAVMAC
2018-2019,5c7d4d3d85d07ba9768c4c30,2019-03-10T19:00:00Z,USport - UniOttawa@Saskatchewan,Saskatchewan Huskies,Ottawa Gee-Gees,W20190310SASOTT
2018-2019,5c7d4d3d85d07ba9768c4b3b,2019-03-10T17:00:00Z,USport - RyersonUni@Acadia,Acadia Axewomen,Ryerson University Rams,W20190310ACAUNK
2018-2019,5c7d4d3d85d07ba9768c4ac7,2019-03-10T00:00:00Z,USport - UniOttawa@Laval,Laval University,Ottawa Gee-Gees,W20190310LAVOTT
2018-2019,5c7d4d3c85d07ba9768c4aa2,2019-03-09T20:00:00Z,USport - Saskatchewan@McMaster,McMaster Marauders,Saskatchewan Huskies,W20190309MACSAS
2018-2019,5c7d4d3c85d07ba9768c4a86,2019-03-09T01:00:00Z,USport - RyersonUni@Regina,Regina (Canada) Cougars,Ryerson University Rams,W20190309REGUNK
2018-2019,5c7d4d3c85d07ba9768c4a2d,2019-03-08T23:00:00Z,USport - Concordia(QUE)@Acadia,Acadia Axewomen,Concordia (QUE) Stingers,W20190308ACACON
2018-2019,5c7d4e6885d07ba97690dbae,2019-03-08T01:00:00Z,Regina@USport - UniOttawa,Ottawa Gee-Gees,Regina (Canada) Cougars,W20190308OTTREG
2018-2019,5c7d4e6885d07ba97690db82,2019-03-07T23:00:00Z,RyersonUni@Laval,Laval University,Toronto Metropolitan University,W20190307LAVTMU
2018-2019,5c7d4e6885d07ba97690db60,2019-03-07T19:00:00Z,Acadia@Saskatchewan,Saskatchewan Huskies,Acadia Axewomen,W20190307SASACA
2018-2019,5c7d4e6885d07ba97690db52,2019-03-07T17:00:00Z,Concordia(QUE)@USport - McMaster,McMaster Marauders,Concordia (QUE) Stingers,W20190307MACCON
2018-2019,5c75630d85d07ba976034184,2019-03-03T18:00:00Z,AUS - MemorialCan@Acadia,Acadia Axewomen,Memorial Sea-Hawks,W20190303ACAMEM
2018-2019,5c75630d85d07ba976034172,2019-03-02T20:00:00Z,AUS - Acadia@PrinceEdward,Prince Edward Island Panthers,Acadia Axewomen,W20190302UPEIACA
2018-2019,5c75630d85d07ba976034163,2019-03-02T18:00:00Z,AUS - MemorialCan@CapeBreton,Cape Breton Capers,Memorial Sea-Hawks,W20190302CBMEM
2018-2019,5c6eb9fc85d07ba976025afb,2019-03-02T08:27:00Z,OUA - McMaster@UniOttawa,Ottawa Gee-Gees,McMaster Marauders,W20190302OTTMAC
2018-2019,5c7568ea85d07ba9761fb9be,2019-03-02T08:27:00Z,RSEQ - Concordia(QUE)@Laval,Laval University,Concordia (QUE) Stingers,W20190302LAVCON
2018-2019,5c77f80185d07ba976380c38,2019-03-02T00:00:00Z,CanadaWest - Regina@Saskatchewan,Saskatchewan Huskies,Regina (Canada) Cougars,W20190302SASREG
2018-2019,5c75630d85d07ba97603414e,2019-03-01T20:00:00Z,AUS - Dalhousie@Acadia,Acadia Axewomen,Dalhousie Tigers,W20190301ACADAL
2018-2019,5c75630d85d07ba976034131,2019-03-01T18:00:00Z,AUS - Quarterfinal #1,New Brunswick Varsity Reds,Memorial Sea-Hawks,W20190301UNBMEM
2018-2019,5c6eb9fc85d07ba976025aeb,2019-02-28T08:27:00Z,OUA - CarletonUni@McMaster,McMaster Marauders,Carleton University Ravens,W20190228MACCAR
2018-2019,5c7568ea85d07ba9761fb995,2019-02-27T08:27:00Z,RSEQ - McGill@Concordia(QUE),Concordia (QUE) Stingers,McGill University Martlets,W20190227CONMCG
2018-2019,5c6eb9fc85d07ba976025af3,2019-02-27T08:27:00Z,OUA - Lakehead@UniOttawa,Ottawa Gee-Gees,Lakehead University Thunderwolves,W20190227OTTLAK
2018-2019,5c7568ea85d07ba9761fb980,2019-02-27T08:27:00Z,RSEQ - QuebecMontreal@Laval,Laval University,University Quebec - Montreal,W20190227LAVUQA
2018-2019,5c6eb9fc85d07ba976025add,2019-02-24T00:00:00Z,OUA - Guelph@Lakehead,Lakehead University Thunderwolves,Guelph Gryphons,W20190224LAKGUE
2018-2019,5b78317d11ef0d110340918d,2019-02-23T23:00:00Z,Bishops@QuebecMontreal,University Quebec - Montreal,Bishops Gaiters,W20190223UQABIS
2018-2019,5c6eb9fc85d07ba976025acd,2019-02-23T23:00:00Z,OUA - RyersonUni@CarletonUni,Carleton University Ravens,Ryerson University Rams,W20190223CARUNK
2018-2019,5b78317d11ef0d1103409193,2019-02-23T23:00:00Z,Laval@McGill,McGill University Martlets,Laval University,W20190223MCGLAV
2018-2019,5b7b81eaaeda7199398ab4b9,2019-02-23T22:00:00Z,PrinceEdward@StFrancisXavier,St. Francis Xavier X-Women,Prince Edward Island Panthers,W20190223SFXUPEI
2018-2019,5b7b81eaaeda7199398ab4bd,2019-02-23T22:00:00Z,Acadia@NewBrunswick,New Brunswick Varsity Reds,Acadia Axewomen,W20190223UNBACA
2018-2019,5c6eb9fc85d07ba976025abf,2019-02-23T19:00:00Z,OUA - Brock@McMaster,McMaster Marauders,Brock Badgers,W20190223MACBRO
2018-2019,5c6eb9fc85d07ba976025ab6,2019-02-23T18:00:00Z,OUA - York(ONT)@UniOttawa,Ottawa Gee-Gees,York (ONT) Lions,W20190223OTTYOR
2018-2019,5c71add885d07ba9766a698c,2019-02-23T15:30:00Z,Dalhousie@MemorialCan,Memorial Sea-Hawks,Dalhousie Tigers,W20190223MEMDAL
2018-2019,5c6ad71085d07ba976a9a805,2019-02-23T00:00:00Z,CanadaWest - Lethbridge@Saskatchewan,Saskatchewan Huskies,Lethbridge Pronghorns,W20190223SASLET
2018-2019,5c6ad71085d07ba976a9a817,2019-02-23T00:00:00Z,CanadaWest - Regina@Calgary,Calgary Dinos,Regina (Canada) Cougars,W20190223CALREG
2018-2019,5b7b81eaaeda7199398ab4b1,2019-02-22T22:00:00Z,SaintMary's(CAN)@NewBrunswick,New Brunswick Varsity Reds,Saint Mary's (CAN) Huskies  ,W20190222UNBUNK
2018-2019,5b7b81eaaeda7199398ab4ae,2019-02-22T22:00:00Z,PrinceEdward@CapeBreton,Cape Breton Capers,Prince Edward Island Panthers,W20190222CBUPEI
2018-2019,5c748a4185d07ba9765de779,2019-02-22T16:30:00Z,Dalhousie@MemorialCan,Memorial Sea-Hawks,Dalhousie Tigers,W20190222MEMDAL
2018-2019,5c6ad71085d07ba976a9a7f3,2019-02-22T00:00:00Z,CanadaWest - Regina@Calgary,Calgary Dinos,Regina (Canada) Cougars,W20190222CALREG
2018-2019,5c6ad71085d07ba976a9a7dc,2019-02-22T00:00:00Z,CanadaWest - Lethbridge@Saskatchewan,Saskatchewan Huskies,Lethbridge Pronghorns,W20190222SASLET
2018-2019,5b78317d11ef0d1103409188,2019-02-21T23:00:00Z,McGill@QuebecMontreal,University Quebec - Montreal,McGill University Martlets,W20190221UQAMCG
2018-2019,5b78317d11ef0d1103409184,2019-02-21T23:00:00Z,Concordia(QUE)@Laval,Laval University,Concordia (QUE) Stingers,W20190221LAVCON
2018-2019,5c6e0a3785d07ba976010986,2019-02-20T18:00:00Z,OUA - York(ONT)@QueensOntario,Queens (ON) University Golden Gaels,York (ONT) Lions,W20190220QUEYOR
2018-2019,5c6e0a3785d07ba97601099b,2019-02-20T18:00:00Z,OUA - Laurier@Brock,Brock Badgers,Wilfrid Laurier,W20190220BROWLU
2018-2019,5c6e0a3785d07ba976010991,2019-02-20T18:00:00Z,OUA - Guelph@Windsor,Windsor Lancers,Guelph Gryphons,W20190220WINGUE
2018-2019,5c6df9d485d07ba976e8a509,2019-02-20T08:27:00Z,OUA - Laurentian@RyersonUni,Ryerson University Rams,Laurentian Voyageurs ,W20190220UNKUNK
2018-2019,5b7b81eaaeda7199398ab4a6,2019-02-17T17:00:00Z,MemorialCan@SaintMary's(CAN),Saint Mary's (CAN) Huskies  ,Memorial Sea-Hawks,W20190217UNKMEM
2018-2019,5c68ab9685d07ba976ec2e08,2019-02-17T00:00:00Z,CapeBreton@StFrancisXavier,St. Francis Xavier X-Men,Cape Breton Capers,W20190217UNKCB
2018-2019,5c69532e85d07ba976646dab,2019-02-16T23:00:00Z,Nipissing@UniOttawa,Ottawa Gee-Gees,Nipissing Lakers,W20190216OTTNIP
2018-2019,5c6587b385d07ba976a7bc1c,2019-02-16T23:00:00Z,CanadaWest - NorthernBC@Calgary,Calgary Dinos,Northern British Columbia Timberwolves,W20190216CALUNBC
2018-2019,5b7bb323aeda719939dc2317,2019-02-16T23:00:00Z,Algoma@Windsor,Windsor Lancers,Algoma Thunderbirds,W20190216WINALG
2018-2019,5b78317d11ef0d1103409179,2019-02-16T23:00:00Z,Concordia(QUE)@Bishops,Bishops Gaiters,Concordia (QUE) Stingers,W20190216BISCON
2018-2019,5b7bb323aeda719939dc230e,2019-02-16T23:00:00Z,QueensOntario@RyersonUni,Ryerson University Rams,Queens (ON) University Golden Gaels,W20190216UNKQUE
2018-2019,5b7bb323aeda719939dc2313,2019-02-16T23:00:00Z,York(ONT)@TorontoVarBlues,Toronto Varsity Blues,York (ONT) Lions,W20190216TORYOR
2018-2019,5b78317d11ef0d110340917e,2019-02-16T23:00:00Z,QuebecMontreal@Laval,Laval University,University Quebec - Montreal,W20190216LAVUQA
2018-2019,5b7bb0caaeda719939d934c6,2019-02-16T23:00:00Z,Brock@Lakehead,Lakehead University Thunderwolves,Brock Badgers,W20190216LAKBRO
2018-2019,5ba11bb3aeda71993928b619,2019-02-16T23:00:00Z,Laurentian@CarletonUni,Carleton University Ravens,Laurentian Voyageurs ,W20190216CARUNK
2018-2019,5b7b81eaaeda7199398ab4a1,2019-02-16T22:00:00Z,MemorialCan@SaintMary's(CAN),Saint Mary's (CAN) Huskies  ,Memorial Sea-Hawks,W20190216UNKMEM
2018-2019,5b7b81eaaeda7199398ab49e,2019-02-16T22:00:00Z,Acadia@PrinceEdward,Prince Edward Island Panthers,Acadia Axewomen,W20190216UPEIACA
2018-2019,5b7b7f92aeda719939872a98,2019-02-16T22:00:00Z,NewBrunswick@Dalhousie,Dalhousie Tigers,New Brunswick Varsity Reds,W20190216DALUNB
2018-2019,5b7bb0caaeda719939d934bd,2019-02-16T18:00:00Z,McMaster@WesternOntario,Western Ontario Mustangs,McMaster Marauders,W20190216WESMAC
2018-2019,5b7bb0caaeda719939d934c1,2019-02-16T18:00:00Z,Laurier@Guelph,Guelph Gryphons,Wilfrid Laurier,W20190216GUEWLU
2018-2019,5c6587b385d07ba976a7bbcf,2019-02-16T00:00:00Z,CanadaWest - Victoria@Regina,Regina (Canada) Cougars,Victoria Vikes,W20190216REGVIC
2018-2019,5c677ae785d07ba9763cb59f,2019-02-15T23:00:00Z,Laurentian@UniOttawa,Ottawa Gee-Gees,Laurentian Voyageurs ,W20190215OTTUNK
2018-2019,5b7bb0caaeda719939d934b5,2019-02-15T23:00:00Z,Algoma@Windsor,Windsor Lancers,Algoma Thunderbirds,W20190215WINALG
2018-2019,5c6587b385d07ba976a7bc04,2019-02-15T23:00:00Z,CanadaWest - Lethbridge@Alberta,Alberta Pandas,Lethbridge Pronghorns,W20190215ALBLET
2018-2019,5c6587b385d07ba976a7bbb8,2019-02-15T23:00:00Z,CanadaWest - Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen,W20190215SASWIN
2018-2019,5b7bb0caaeda719939d934a2,2019-02-15T23:00:00Z,Brock@Lakehead,Lakehead University Thunderwolves,Brock Badgers,W20190215LAKBRO
2018-2019,5b7baaefaeda719939cf245c,2019-02-15T23:00:00Z,QueensOntario@TorontoVarBlues,Toronto Varsity Blues,Queens (ON) University Golden Gaels,W20190215TORQUE
2018-2019,5c6587b385d07ba976a7bbec,2019-02-15T23:00:00Z,CanadaWest - NorthernBC@Calgary,Calgary Dinos,Northern British Columbia Timberwolves,W20190215CALUNBC
2018-2019,5b7bb0caaeda719939d934a8,2019-02-15T23:00:00Z,Waterloo@Laurier,Wilfrid Laurier,Waterloo Warriors,W20190215WLUWAT
2018-2019,5b7bb0caaeda719939d934ad,2019-02-15T23:00:00Z,York(ONT)@RyersonUni,Ryerson University Rams,York (ONT) Lions,W20190215UNKYOR
2018-2019,5ba11bb3aeda71993928b615,2019-02-15T23:00:00Z,Nipissing@CarletonUni,Carleton University Ravens,Nipissing Lakers,W20190215CARNIP
2018-2019,5b7b7f92aeda719939872a94,2019-02-15T22:00:00Z,NewBrunswick@Dalhousie,Dalhousie Tigers,New Brunswick Varsity Reds,W20190215DALUNB
2018-2019,5b7b7f92aeda719939872a91,2019-02-15T22:00:00Z,Acadia@PrinceEdward,Prince Edward Island Panthers,Acadia Axewomen,W20190215UPEIACA
2018-2019,5c6587b385d07ba976a7bb8b,2019-02-15T00:00:00Z,CanadaWest - Victoria@Regina,Regina (Canada) Cougars,Victoria Vikes,W20190215REGVIC
2018-2019,5c6587b385d07ba976a7bb73,2019-02-14T23:00:00Z,CanadaWest - Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen,W20190214SASWIN
2018-2019,5c6587b385d07ba976a7bba4,2019-02-14T23:00:00Z,CanadaWest - Lethbridge@Alberta,Alberta Pandas,Lethbridge Pronghorns,W20190214ALBLET
2018-2019,5b78317d11ef0d1103409174,2019-02-14T23:00:00Z,McGill@Concordia(QUE),Concordia (QUE) Stingers,McGill University Martlets,W20190214CONMCG
2018-2019,5b7b7f92aeda719939872a8c,2019-02-14T22:00:00Z,StFrancisXavier@CapeBreton,Cape Breton Capers,St. Francis Xavier X-Men,W20190214CBUNK
2018-2019,5b7baaefaeda719939cf2456,2019-02-13T23:00:00Z,WesternOntario@Waterloo,Waterloo Warriors,Western Ontario Mustangs,W20190213WATWES
2018-2019,5b7baaefaeda719939cf2459,2019-02-13T23:00:00Z,Guelph@McMaster,McMaster Marauders,Guelph Gryphons,W20190213MACGUE
2018-2019,5b7ba896aeda719939cbbde8,2019-02-10T23:00:00Z,Windsor@WesternOntario,Western Ontario Mustangs,Windsor Lancers,W20190210WESWIN
2018-2019,5b7b7f92aeda719939872a88,2019-02-10T17:00:00Z,PrinceEdward@Dalhousie,Dalhousie Tigers,Prince Edward Island Panthers,W20190210DALUPEI
2018-2019,5b7baaefaeda719939cf2442,2019-02-09T23:00:00Z,WesternOntario@Brock,Brock Badgers,Western Ontario Mustangs,W20190209BROWES
2018-2019,5b7ba896aeda719939cbbe09,2019-02-09T23:00:00Z,Waterloo@Guelph,Guelph Gryphons,Waterloo Warriors,W20190209GUEWAT
